TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Fall 2024,UMNTC,UMNTC,FINA,3001,5,LEC,Finance Fundamentals,C+,94,6,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,3001,5,LEC,Finance Fundamentals,W,94,1,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,A,66,6,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,A-,66,6,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,B,66,31,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,B+,66,14,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,C,66,2,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,C+,66,4,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,C-,66,1,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,6,LEC,Finance Fundamentals,W,66,2,PI,"Keysser,Ralf Donald",Senior Lecturer,AP,keyss001
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,A,65,21,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,A-,65,10,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,B,65,12,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,B+,65,12,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,B-,65,5,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,C,65,2,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,C+,65,1,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,C-,65,1,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001,7,LEC,Finance Fundamentals,W,65,1,PI,"Hao,Chonghao",,,
Fall 2024,UMNTC,UMNTC,FINA,3001H,1,LEC,Honors: Finance Fundamentals,A,14,6,PI,"Webb,Stuart",Senior Lecturer,AP,swebb
Fall 2024,UMNTC,UMNTC,FINA,3001H,1,LEC,Honors: Finance Fundamentals,A-,14,3,PI,"Webb,Stuart",Senior Lecturer,AP,swebb
Fall 2024,UMNTC,UMNTC,FINA,3001H,1,LEC,Honors: Finance Fundamentals,B+,14,4,PI,"Webb,Stuart",Senior Lecturer,AP,swebb
Fall 2024,UMNTC,UMNTC,FINA,3001H,1,LEC,Honors: Finance Fundamentals,C+,14,1,PI,"Webb,Stuart",Senior Lecturer,AP,swebb
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,A,64,27,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,A-,64,13,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,B,64,6,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,B+,64,7,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,B-,64,2,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,C,64,2,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,C+,64,4,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,F,64,2,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,1,LEC,Financial Markets,W,64,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,A,64,22,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,A-,64,16,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,B,64,14,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,B+,64,7,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,B-,64,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,C,64,2,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,C+,64,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,2,LEC,Financial Markets,D,64,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,A,65,14,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,A-,65,15,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,B,65,7,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,B+,65,9,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,B-,65,9,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,C,65,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,C+,65,2,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,C-,65,4,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,D,65,2,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,D+,65,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,3,LEC,Financial Markets,W,65,1,PI,"Samarakoon,Lalith P",Senior Lecturer,AP,samar085
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,A,44,8,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,A-,44,11,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,B,44,8,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,B+,44,10,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,B-,44,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,C-,44,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,F,44,2,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,4,LEC,Financial Markets,W,44,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,A,32,5,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,A-,32,9,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,B,32,4,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,B+,32,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,B-,32,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,C,32,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,C+,32,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,C-,32,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4121,6,LEC,Financial Markets,W,32,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4125,1,LEC,"Blockchain, Cryptocurrencies",A,41,29,PI,"Swick,Adam",Senior Lecturer,AP,swick029
Fall 2024,UMNTC,UMNTC,FINA,4125,1,LEC,"Blockchain, Cryptocurrencies",A-,41,6,PI,"Swick,Adam",Senior Lecturer,AP,swick029
Fall 2024,UMNTC,UMNTC,FINA,4125,1,LEC,"Blockchain, Cryptocurrencies",B,41,1,PI,"Swick,Adam",Senior Lecturer,AP,swick029
Fall 2024,UMNTC,UMNTC,FINA,4125,1,LEC,"Blockchain, Cryptocurrencies",B+,41,4,PI,"Swick,Adam",Senior Lecturer,AP,swick029
Fall 2024,UMNTC,UMNTC,FINA,4125,1,LEC,"Blockchain, Cryptocurrencies",W,41,1,PI,"Swick,Adam",Senior Lecturer,AP,swick029
Fall 2024,UMNTC,UMNTC,FINA,4125,2,LEC,"Blockchain, Cryptocurrencies",A,41,17,PI,"Gebhart,Thomas Alexander",Rsch Pro 5-Data Science,AP,gebhart
Fall 2024,UMNTC,UMNTC,FINA,4125,2,LEC,"Blockchain, Cryptocurrencies",A-,41,13,PI,"Gebhart,Thomas Alexander",Rsch Pro 5-Data Science,AP,gebhart
Fall 2024,UMNTC,UMNTC,FINA,4125,2,LEC,"Blockchain, Cryptocurrencies",B,41,1,PI,"Gebhart,Thomas Alexander",Rsch Pro 5-Data Science,AP,gebhart
Fall 2024,UMNTC,UMNTC,FINA,4125,2,LEC,"Blockchain, Cryptocurrencies",B+,41,9,PI,"Gebhart,Thomas Alexander",Rsch Pro 5-Data Science,AP,gebhart
Fall 2024,UMNTC,UMNTC,FINA,4125,2,LEC,"Blockchain, Cryptocurrencies",W,41,1,PI,"Gebhart,Thomas Alexander",Rsch Pro 5-Data Science,AP,gebhart
Fall 2024,UMNTC,UMNTC,FINA,4221,1,LEC,Principle of Corporate Finance,A,67,10,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,1,LEC,Principle of Corporate Finance,A-,67,13,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,1,LEC,Principle of Corporate Finance,B,67,12,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,1,LEC,Principle of Corporate Finance,B+,67,25,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,1,LEC,Principle of Corporate Finance,B-,67,6,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,1,LEC,Principle of Corporate Finance,C,67,1,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,2,LEC,Principle of Corporate Finance,A,66,32,PI,"Thakor,Richard",Associate Professor,FA,rthakor
Fall 2024,UMNTC,UMNTC,FINA,4221,2,LEC,Principle of Corporate Finance,A-,66,15,PI,"Thakor,Richard",Associate Professor,FA,rthakor
Fall 2024,UMNTC,UMNTC,FINA,4221,2,LEC,Principle of Corporate Finance,B,66,8,PI,"Thakor,Richard",Associate Professor,FA,rthakor
Fall 2024,UMNTC,UMNTC,FINA,4221,2,LEC,Principle of Corporate Finance,B+,66,8,PI,"Thakor,Richard",Associate Professor,FA,rthakor
Fall 2024,UMNTC,UMNTC,FINA,4221,2,LEC,Principle of Corporate Finance,B-,66,2,PI,"Thakor,Richard",Associate Professor,FA,rthakor
Fall 2024,UMNTC,UMNTC,FINA,4221,2,LEC,Principle of Corporate Finance,W,66,1,PI,"Thakor,Richard",Associate Professor,FA,rthakor
Fall 2024,UMNTC,UMNTC,FINA,4221,3,LEC,Principle of Corporate Finance,A,65,12,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,3,LEC,Principle of Corporate Finance,A-,65,12,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,3,LEC,Principle of Corporate Finance,B,65,9,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,3,LEC,Principle of Corporate Finance,B+,65,25,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,3,LEC,Principle of Corporate Finance,B-,65,5,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,3,LEC,Principle of Corporate Finance,C+,65,2,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,A,48,8,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,A-,48,7,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,B,48,10,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,B+,48,13,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,B-,48,6,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,C,48,2,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,4,LEC,Principle of Corporate Finance,C+,48,2,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,5,LEC,Principle of Corporate Finance,A,36,10,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,5,LEC,Principle of Corporate Finance,A-,36,13,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,5,LEC,Principle of Corporate Finance,B,36,2,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,5,LEC,Principle of Corporate Finance,B+,36,5,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,5,LEC,Principle of Corporate Finance,B-,36,4,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4221,5,LEC,Principle of Corporate Finance,C,36,2,PI,"Molloy,John William",Senior Lecturer,AP,mollo018
Fall 2024,UMNTC,UMNTC,FINA,4234,1,FWK,Mergers and Acq - In Action,A,22,3,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,1,FWK,Mergers and Acq - In Action,A-,22,3,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,1,FWK,Mergers and Acq - In Action,B,22,8,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,1,FWK,Mergers and Acq - In Action,B+,22,5,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,1,FWK,Mergers and Acq - In Action,B-,22,1,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,1,FWK,Mergers and Acq - In Action,C-,22,2,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,A,36,17,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,A-,36,9,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,B,36,2,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,B+,36,4,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,B-,36,1,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,C,36,1,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,C+,36,1,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4234,2,FWK,Mergers and Acq - In Action,C-,36,1,PI,"Thometz,Alan Robert",Senior Lecturer,AP,thome006
Fall 2024,UMNTC,UMNTC,FINA,4242W,1,LEC,Corporate Investment Decisions,A,29,7,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,1,LEC,Corporate Investment Decisions,A-,29,5,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,1,LEC,Corporate Investment Decisions,B,29,4,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,1,LEC,Corporate Investment Decisions,B+,29,10,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,1,LEC,Corporate Investment Decisions,C,29,3,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,A,29,5,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,A-,29,10,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,B,29,3,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,B+,29,3,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,B-,29,5,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,C+,29,2,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,2,LEC,Corporate Investment Decisions,W,29,1,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,3,LEC,Corporate Investment Decisions,A,14,4,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,3,LEC,Corporate Investment Decisions,A-,14,5,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,3,LEC,Corporate Investment Decisions,B,14,1,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4242W,3,LEC,Corporate Investment Decisions,B+,14,4,PI,"Kline,Lisa",Senior Lecturer,AP,fkline
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,A,69,18,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,A-,69,25,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,B,69,9,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,B+,69,7,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,B-,69,8,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,C,69,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,1,LEC,Portfolio Management,W,69,1,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,A,58,17,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,A-,58,5,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,B,58,14,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,B+,58,7,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,B-,58,3,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,C,58,4,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,C+,58,7,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,2,LEC,Portfolio Management,W,58,1,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,A,39,13,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,A-,39,6,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,B,39,3,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,B+,39,5,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,B-,39,2,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,C,39,2,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,C+,39,7,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,3,LEC,Portfolio Management,C-,39,1,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,A,29,7,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,B,29,3,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,B+,29,5,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,B-,29,3,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,C,29,6,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,C+,29,3,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,F,29,1,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4321,4,LEC,Portfolio Management,W,29,1,PI,"Zhang,Adam",Assistant Professor,FA,czadamj
Fall 2024,UMNTC,UMNTC,FINA,4329,1,LEC,Security Analysis Capstone,A,13,10,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4329,1,LEC,Security Analysis Capstone,A-,13,3,PI,"Seeman,Nick Jon",Senior Teaching Specialist,AP,seem0040
Fall 2024,UMNTC,UMNTC,FINA,4422,1,LEC,Financial Modeling,A,48,3,PI,"Turkiela,Jason Lee",Senior Lecturer,AP,turkiela
