TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
1235,Sum 2023,UMNTC,UMNTC,HIST,3417W,1,LEC,Food in History,B+,24,1,PI,"Toprak Oker,Sultan",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3417W,1,LEC,Food in History,B-,24,1,PI,"Toprak Oker,Sultan",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3417W,1,LEC,Food in History,C,24,2,PI,"Toprak Oker,Sultan",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3417W,1,LEC,Food in History,F,24,1,PI,"Toprak Oker,Sultan",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3417W,1,LEC,Food in History,S,24,1,PI,"Toprak Oker,Sultan",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,A,22,11,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,B,22,4,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,B+,22,1,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,C-,22,2,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,D,22,1,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,F,22,1,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,S,22,1,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3613,1,LEC,History of the Crusades,W,22,1,PI,"Magnolia,Alex Nicholas",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,A,16,7,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,A-,16,3,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,B,16,1,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,B+,16,1,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,C,16,1,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,F,16,2,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,W,16,1,PI,"Kim,Yun Jung",,,
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,A,56,25,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,B,56,5,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,C,56,7,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,D,56,3,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,F,56,9,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,S,56,5,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HORT,1001,1,LEC,Plant Propagation,W,56,2,PI,"Anderson,Neil O.",Professor,FA,ander044
1235,Sum 2023,UMNTC,UMNTC,HRIR,3021,1,LEC,Human Capital Management,A,32,18,PI,"Chaudhuri,Sanghamitra",Senior Lecturer,AP,chaud020
1235,Sum 2023,UMNTC,UMNTC,HRIR,3021,1,LEC,Human Capital Management,A-,32,6,PI,"Chaudhuri,Sanghamitra",Senior Lecturer,AP,chaud020
1235,Sum 2023,UMNTC,UMNTC,HRIR,3021,1,LEC,Human Capital Management,B+,32,6,PI,"Chaudhuri,Sanghamitra",Senior Lecturer,AP,chaud020
1235,Sum 2023,UMNTC,UMNTC,HRIR,3021,1,LEC,Human Capital Management,B-,32,1,PI,"Chaudhuri,Sanghamitra",Senior Lecturer,AP,chaud020
1235,Sum 2023,UMNTC,UMNTC,HRIR,3021,1,LEC,Human Capital Management,F,32,1,PI,"Chaudhuri,Sanghamitra",Senior Lecturer,AP,chaud020
1235,Sum 2023,UMNTC,UMNTC,HSEX,6314,301,LEC,Gender Diverse Children Adoles,A,20,19,PI,"Parchem,Ben",Post-Doctoral Associate,PT,parch020
1235,Sum 2023,UMNTC,UMNTC,HSEX,6314,301,LEC,Gender Diverse Children Adoles,B,20,1,PI,"Parchem,Ben",Post-Doctoral Associate,PT,parch020
1235,Sum 2023,UMNTC,UMNTC,HSM,4596,401,FWK,Health Services Mgt Internship,A,34,17,PI,"Comingdeer,Steve",Teaching Specialist,AP,comin002
1235,Sum 2023,UMNTC,UMNTC,HSM,4596,401,FWK,Health Services Mgt Internship,A-,34,8,PI,"Comingdeer,Steve",Teaching Specialist,AP,comin002
1235,Sum 2023,UMNTC,UMNTC,HSM,4596,401,FWK,Health Services Mgt Internship,B,34,6,PI,"Comingdeer,Steve",Teaching Specialist,AP,comin002
1235,Sum 2023,UMNTC,UMNTC,HSM,4596,401,FWK,Health Services Mgt Internship,B+,34,2,PI,"Comingdeer,Steve",Teaching Specialist,AP,comin002
1235,Sum 2023,UMNTC,UMNTC,HSM,4596,401,FWK,Health Services Mgt Internship,C,34,1,PI,"Comingdeer,Steve",Teaching Specialist,AP,comin002
1235,Sum 2023,UMNTC,UMNTC,IBH,6022,101,LEC,Found. of Psych. Assessment,A,11,10,PI,"Weigelt,Jennifer E",Lecturer,AP,jweigelt
1235,Sum 2023,UMNTC,UMNTC,IBH,6022,101,LEC,Found. of Psych. Assessment,W,11,1,PI,"Weigelt,Jennifer E",Lecturer,AP,jweigelt
1235,Sum 2023,UMNTC,UMNTC,IBH,6071,101,LEC,Advanced Professional Issues,A,12,10,PI,"Hegblom,Tom",Lecturer,AP,hegbl003
1235,Sum 2023,UMNTC,UMNTC,IBH,6071,101,LEC,Advanced Professional Issues,A-,12,1,PI,"Hegblom,Tom",Lecturer,AP,hegbl003
1235,Sum 2023,UMNTC,UMNTC,IBH,6071,101,LEC,Advanced Professional Issues,B+,12,1,PI,"Hegblom,Tom",Lecturer,AP,hegbl003
1235,Sum 2023,UMNTC,UMNTC,IBH,6081,101,LEC,Human Lifespan Development,A,14,13,PI,"Jensen,Emily Louise",,,
1235,Sum 2023,UMNTC,UMNTC,IBH,6081,101,LEC,Human Lifespan Development,A-,14,1,PI,"Jensen,Emily Louise",,,
1235,Sum 2023,UMNTC,UMNTC,IDSC,3001,20,LEC,Info Syst & Dig Transformation,A,19,12,PI,"Selvig,Erich James",Lecturer,AP,selv0001
1235,Sum 2023,UMNTC,UMNTC,IDSC,3001,20,LEC,Info Syst & Dig Transformation,A-,19,3,PI,"Selvig,Erich James",Lecturer,AP,selv0001
1235,Sum 2023,UMNTC,UMNTC,IDSC,3001,20,LEC,Info Syst & Dig Transformation,B,19,3,PI,"Selvig,Erich James",Lecturer,AP,selv0001
1235,Sum 2023,UMNTC,UMNTC,IDSC,3001,20,LEC,Info Syst & Dig Transformation,B+,19,1,PI,"Selvig,Erich James",Lecturer,AP,selv0001
1235,Sum 2023,UMNTC,UMNTC,IDSC,6041,90,LEC,Info Tech Mgmt,A,29,6,PI,"Chan,Jason",Associate Professor,FA,jchancf
1235,Sum 2023,UMNTC,UMNTC,IDSC,6041,90,LEC,Info Tech Mgmt,A-,29,8,PI,"Chan,Jason",Associate Professor,FA,jchancf
1235,Sum 2023,UMNTC,UMNTC,IDSC,6041,90,LEC,Info Tech Mgmt,B,29,7,PI,"Chan,Jason",Associate Professor,FA,jchancf
1235,Sum 2023,UMNTC,UMNTC,IDSC,6041,90,LEC,Info Tech Mgmt,B+,29,6,PI,"Chan,Jason",Associate Professor,FA,jchancf
1235,Sum 2023,UMNTC,UMNTC,IDSC,6041,90,LEC,Info Tech Mgmt,B-,29,1,PI,"Chan,Jason",Associate Professor,FA,jchancf
1235,Sum 2023,UMNTC,UMNTC,IDSC,6041,90,LEC,Info Tech Mgmt,C,29,1,PI,"Chan,Jason",Associate Professor,FA,jchancf
1235,Sum 2023,UMNTC,UMNTC,INMD,6816,1,IND,Human Sexuality,N,174,1,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,INMD,6816,1,IND,Human Sexuality,P,174,173,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,1,LEC,Media in a Changing World,A,33,28,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,1,LEC,Media in a Changing World,B+,33,1,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,1,LEC,Media in a Changing World,S,33,3,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,1,LEC,Media in a Changing World,W,33,1,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,2,LEC,Media in a Changing World,A,16,9,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,2,LEC,Media in a Changing World,A-,16,2,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,2,LEC,Media in a Changing World,B,16,2,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,2,LEC,Media in a Changing World,B-,16,1,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,2,LEC,Media in a Changing World,C+,16,1,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,2,LEC,Media in a Changing World,S,16,1,PI,"Terry,Christopher Robert",Assistant Professor,FA,crterry
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,3,LEC,Media in a Changing World,A,20,11,PI,"Kim,Katie",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,3,LEC,Media in a Changing World,A-,20,4,PI,"Kim,Katie",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,3,LEC,Media in a Changing World,B,20,1,PI,"Kim,Katie",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,3,LEC,Media in a Changing World,B+,20,3,PI,"Kim,Katie",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1001,3,LEC,Media in a Changing World,B-,20,1,PI,"Kim,Katie",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,A,70,36,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,A-,70,13,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,B,70,4,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,B+,70,3,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,B-,70,2,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,C+,70,1,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,C-,70,1,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,D,70,1,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,S,70,8,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,1,LEC,Digital Games and Society,W,70,1,PI,"Zaucha,Trevor Morgen",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,A,29,21,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,A-,29,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,B-,29,3,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,C+,29,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,F,29,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,S,29,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,2,LEC,Digital Games and Society,W,29,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,A,35,24,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,A-,35,3,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,B,35,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,B+,35,3,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,B-,35,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,F,35,2,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,3,LEC,Digital Games and Society,S,35,1,PI,"Agur,Colin Patrick",Associate Professor,FA,cpagur
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,4,LEC,Digital Games and Society,A,10,8,PI,"Fang,Yuming",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,4,LEC,Digital Games and Society,B+,10,1,PI,"Fang,Yuming",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,1501,4,LEC,Digital Games and Society,C+,10,1,PI,"Fang,Yuming",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,1,LEC,Info for Mass Communication,A,20,7,PI,"Chang,Bugil",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,1,LEC,Info for Mass Communication,A-,20,4,PI,"Chang,Bugil",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,1,LEC,Info for Mass Communication,B,20,4,PI,"Chang,Bugil",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,1,LEC,Info for Mass Communication,B+,20,2,PI,"Chang,Bugil",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,1,LEC,Info for Mass Communication,C+,20,1,PI,"Chang,Bugil",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,1,LEC,Info for Mass Communication,F,20,2,PI,"Chang,Bugil",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,A,13,4,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,A-,13,1,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,B,13,2,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,B+,13,1,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,C+,13,1,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,F,13,3,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3004,2,LEC,Info for Mass Communication,W,13,1,PI,"Park,Haseon",Assistant Professor,FA,park1
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,A,27,3,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,A-,27,7,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,B,27,2,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,B+,27,4,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,B-,27,5,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,C,27,1,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,C+,27,1,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,D+,27,1,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,F,27,2,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3201,1,LEC,Principles of Strategic Comm,W,27,1,PI,"Saffer,Adam John",Associate Professor,FA,asaffer
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,1,LAB,Media Design,A,18,15,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,1,LAB,Media Design,B,18,2,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,1,LAB,Media Design,C,18,1,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,2,LAB,Media Design,A,14,8,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,2,LAB,Media Design,A-,14,1,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,2,LAB,Media Design,B,14,1,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,2,LAB,Media Design,B+,14,3,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3321,2,LAB,Media Design,C-,14,1,PI,"Quinn,Sara",Lecturer,AP,squinn
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,A,27,6,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,A-,27,4,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,B,27,5,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,B+,27,2,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,B-,27,2,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,C,27,3,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,C-,27,1,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,D+,27,1,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,F,27,1,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,1,LEC,Media and Popular Culture,W,27,2,PI,"Cormany,Diane Laura",Assistant Professor,FA,dcormany
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,A,34,20,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,A-,34,6,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,B,34,3,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,B+,34,1,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,B-,34,2,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,F,34,1,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3745,2,LEC,Media and Popular Culture,W,34,1,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,A,30,20,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,A-,30,3,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,B+,30,2,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,C+,30,1,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,D,30,1,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,F,30,2,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,1,LEC,Digital Media and Culture,S,30,1,PI,"Belair-Gagnon,Valerie",Associate Professor,FA,vbg
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,2,LEC,Digital Media and Culture,A,14,10,PI,"Bedingfield,Sid",Associate Professor,FA,sbedingf
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,2,LEC,Digital Media and Culture,A-,14,1,PI,"Bedingfield,Sid",Associate Professor,FA,sbedingf
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,2,LEC,Digital Media and Culture,B+,14,1,PI,"Bedingfield,Sid",Associate Professor,FA,sbedingf
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,2,LEC,Digital Media and Culture,S,14,1,PI,"Bedingfield,Sid",Associate Professor,FA,sbedingf
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,2,LEC,Digital Media and Culture,W,14,1,PI,"Bedingfield,Sid",Associate Professor,FA,sbedingf
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,3,LEC,Digital Media and Culture,A,12,8,PI,"Wang,Le",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,3,LEC,Digital Media and Culture,B,12,2,PI,"Wang,Le",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,3,LEC,Digital Media and Culture,B+,12,1,PI,"Wang,Le",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3751,3,LEC,Digital Media and Culture,B-,12,1,PI,"Wang,Le",,,
1235,Sum 2023,UMNTC,UMNTC,JOUR,3771,1,LEC,Media Ethics,A,17,7,PI,"McDaniel,Lisa K",Office/Admin Service Supv,CS,lmcd
1235,Sum 2023,UMNTC,UMNTC,JOUR,3771,1,LEC,Media Ethics,A-,17,5,PI,"McDaniel,Lisa K",Office/Admin Service Supv,CS,lmcd
1235,Sum 2023,UMNTC,UMNTC,JOUR,3771,1,LEC,Media Ethics,B-,17,1,PI,"McDaniel,Lisa K",Office/Admin Service Supv,CS,lmcd
1235,Sum 2023,UMNTC,UMNTC,JOUR,3771,1,LEC,Media Ethics,D+,17,1,PI,"McDaniel,Lisa K",Office/Admin Service Supv,CS,lmcd
1235,Sum 2023,UMNTC,UMNTC,JOUR,3771,1,LEC,Media Ethics,F,17,2,PI,"McDaniel,Lisa K",Office/Admin Service Supv,CS,lmcd
1235,Sum 2023,UMNTC,UMNTC,JOUR,3771,1,LEC,Media Ethics,W,17,1,PI,"McDaniel,Lisa K",Office/Admin Service Supv,CS,lmcd
1235,Sum 2023,UMNTC,UMNTC,JOUR,4251,1,LEC,Psychology of Advertising,A,34,28,PI,"Katz,Sherri Jean",Associate Professor,FA,sjkatz
1235,Sum 2023,UMNTC,UMNTC,JOUR,4251,1,LEC,Psychology of Advertising,A-,34,4,PI,"Katz,Sherri Jean",Associate Professor,FA,sjkatz
1235,Sum 2023,UMNTC,UMNTC,JOUR,4251,1,LEC,Psychology of Advertising,B+,34,1,PI,"Katz,Sherri Jean",Associate Professor,FA,sjkatz
1235,Sum 2023,UMNTC,UMNTC,JOUR,4251,1,LEC,Psychology of Advertising,C-,34,1,PI,"Katz,Sherri Jean",Associate Professor,FA,sjkatz
1235,Sum 2023,UMNTC,UMNTC,JOUR,4274W,1,LEC,Advertising in Society,A,19,6,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
1235,Sum 2023,UMNTC,UMNTC,JOUR,4274W,1,LEC,Advertising in Society,A-,19,4,PI,"DeFoster,Ruth M",Assistant Professor,FA,defoster
