TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,B+,2,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,B-,2,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,C,1,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,C+,3,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,C-,2,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,F,1,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,303,Communic for Strategic Results,W,1,Bradley Goodell,bgoodell,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,A,10,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,A-,6,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,B,3,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,B+,2,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,C+,2,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,D,2,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,F,3,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,S,1,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4023W,304,Communic for Strategic Results,W,1,Isaac Johnson,isaacj,ABUS 4023W
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,A,12,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,A-,2,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,B-,3,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,C,1,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,C+,1,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,D,2,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,F,4,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,N,1,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,S,1,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4026,301,Public Perception in Business,W,3,Richard Brynteson,bryn0004,ABUS 4026
1259,UMNTC,UMNTC,ABUS,4027,301,Core Technologies for Business,A,7,Uriah Giordana,ugiordan,ABUS 4027
1259,UMNTC,UMNTC,ABUS,4027,301,Core Technologies for Business,A-,1,Uriah Giordana,ugiordan,ABUS 4027
1259,UMNTC,UMNTC,ABUS,4027,301,Core Technologies for Business,B+,1,Uriah Giordana,ugiordan,ABUS 4027
1259,UMNTC,UMNTC,ABUS,4027,301,Core Technologies for Business,B-,1,Uriah Giordana,ugiordan,ABUS 4027
1259,UMNTC,UMNTC,ABUS,4028,301,Intro to Excel Analytics,A,7,Peter Hohenhaus,hohen009,ABUS 4028
1259,UMNTC,UMNTC,ABUS,4028,301,Intro to Excel Analytics,A-,2,Peter Hohenhaus,hohen009,ABUS 4028
1259,UMNTC,UMNTC,ABUS,4028,301,Intro to Excel Analytics,B,3,Peter Hohenhaus,hohen009,ABUS 4028
1259,UMNTC,UMNTC,ABUS,4028,301,Intro to Excel Analytics,B-,1,Peter Hohenhaus,hohen009,ABUS 4028
1259,UMNTC,UMNTC,ABUS,4028,301,Intro to Excel Analytics,F,3,Peter Hohenhaus,hohen009,ABUS 4028
1259,UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,A,16,Steve Comingdeer,comin002,ABUS 4041
1259,UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,A-,5,Steve Comingdeer,comin002,ABUS 4041
1259,UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,B,6,Steve Comingdeer,comin002,ABUS 4041
1259,UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,B+,1,Steve Comingdeer,comin002,ABUS 4041
1259,UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,B-,2,Steve Comingdeer,comin002,ABUS 4041
1259,UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,D,1,Steve Comingdeer,comin002,ABUS 4041
1259,UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,A,9,William Bengtson,bengt169,ABUS 4043
1259,UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,A-,4,William Bengtson,bengt169,ABUS 4043
1259,UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,B-,1,William Bengtson,bengt169,ABUS 4043
1259,UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,C+,1,William Bengtson,bengt169,ABUS 4043
1259,UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,F,3,William Bengtson,bengt169,ABUS 4043
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,A,48,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,A-,7,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,B,3,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,B+,3,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,B-,3,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,C,2,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,C+,1,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,F,1,Uriah Giordana,ugiordan,ABUS 4101
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,A,19,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,A-,4,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,B,3,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,B+,1,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,B-,3,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,C,1,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,C+,1,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,C-,1,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,D+,1,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,F,1,Tonya Jackman Hampton,jack0016,ABUS 4104
1259,UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,A,22,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,A-,2,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,B,3,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,B+,3,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,C+,3,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,W,1,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,A,15,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,A-,3,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,B,3,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,B+,2,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,B-,1,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,C+,2,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,C-,1,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,F,6,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,S,2,Carol Klempka,cklempka,ABUS 4105
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,A,15,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,A-,4,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,B,3,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,B-,2,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,C+,1,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,F,4,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4106,301,Scandals vs. Best Practices,W,1,Carol Rinkoff,crinkoff,ABUS 4106
1259,UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,A,12,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,A-,2,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,B+,1,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,302,The Trauma-Informed Workplace,A,20,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,302,The Trauma-Informed Workplace,A-,7,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,302,The Trauma-Informed Workplace,B,3,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,302,The Trauma-Informed Workplace,B+,2,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,302,The Trauma-Informed Workplace,D,1,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4107,302,The Trauma-Informed Workplace,F,2,Amanda Weinkauf,wein0123,ABUS 4107
1259,UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,A,23,Carol Rinkoff,crinkoff,ABUS 4108
1259,UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,A-,4,Carol Rinkoff,crinkoff,ABUS 4108
1259,UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,B,2,Carol Rinkoff,crinkoff,ABUS 4108
1259,UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,B-,1,Carol Rinkoff,crinkoff,ABUS 4108
1259,UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,C-,1,Carol Rinkoff,crinkoff,ABUS 4108
1259,UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,F,2,Carol Rinkoff,crinkoff,ABUS 4108
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,A,12,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,A-,5,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,B,2,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,B+,1,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,B-,1,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,C+,1,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,F,4,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4217,301,Real Estate Process & Tools,W,2,Phillip Hampton,hamptonp,ABUS 4217
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,A,50,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,A-,3,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,B,2,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,B+,3,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,C-,2,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,F,2,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4501,301,Small Bsns Building & Running,W,2,Geoffrey Kaufmann,kaufm004,ABUS 4501
1259,UMNTC,UMNTC,ABUS,4545,301,Mitigating Workplace Bias,A,19,Phillip Hampton,hamptonp,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,301,Mitigating Workplace Bias,A-,5,Phillip Hampton,hamptonp,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,301,Mitigating Workplace Bias,B,4,Phillip Hampton,hamptonp,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,301,Mitigating Workplace Bias,B+,3,Phillip Hampton,hamptonp,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,301,Mitigating Workplace Bias,B-,7,Phillip Hampton,hamptonp,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,301,Mitigating Workplace Bias,C+,1,Phillip Hampton,hamptonp,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,A,12,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,A-,10,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,B,8,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,B+,3,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,B-,1,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,C,1,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,C+,1,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,D,1,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,F,2,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4545,302,Mitigating Workplace Bias,W,1,Tonya Jackman Hampton,jack0016,ABUS 4545
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,A-,1,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,B,2,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,B+,4,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,B-,3,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,C,3,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,C-,1,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,D+,1,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,F,2,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,W,1,Catherine Mohn,cmohn,ABUS 4571W
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,A,6,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,A-,3,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,B,4,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,B+,1,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,C+,1,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,F,1,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,W,1,Kay Rindels,sune0002,ABUS 4701
1259,UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,A,7,Jeff Neidt,neidt004,ABUS 4702
1259,UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,A-,4,Jeff Neidt,neidt004,ABUS 4702
1259,UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,B+,4,Jeff Neidt,neidt004,ABUS 4702
1259,UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,C,2,Jeff Neidt,neidt004,ABUS 4702
1259,UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,F,1,Jeff Neidt,neidt004,ABUS 4702
1259,UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,W,3,Jeff Neidt,neidt004,ABUS 4702
1259,UMNTC,UMNTC,ACCT,1911,001,The Language of Business,A,6,Kendell Poch,beck0620,ACCT 1911
1259,UMNTC,UMNTC,ACCT,1911,001,The Language of Business,A-,7,Kendell Poch,beck0620,ACCT 1911
1259,UMNTC,UMNTC,ACCT,1911,001,The Language of Business,B,3,Kendell Poch,beck0620,ACCT 1911
1259,UMNTC,UMNTC,ACCT,1911,001,The Language of Business,B+,2,Kendell Poch,beck0620,ACCT 1911
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,A,29,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,B,9,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,B+,4,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,C,4,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,C+,4,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,F,5,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,W,2,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,A,24,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,B,10,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,B+,3,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,C,7,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,C+,1,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,D,3,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,D+,1,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,F,7,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,W,3,Erica Henkel,ehenkel,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,A,18,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,A-,8,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,B,11,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,B+,3,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,B-,4,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,C,2,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,C+,4,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,C-,5,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,D+,1,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,F,2,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,W,2,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,A,19,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,A-,6,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,B,6,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,B+,6,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,B-,8,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,C,3,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,C+,5,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,C-,2,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,D,1,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,D+,1,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,W,1,Angie Braud,tess0047,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,A,33,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,A-,5,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,B,5,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,B-,3,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,C,3,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,C-,3,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,D,2,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2001,005,Principles of Financial Acctg,F,4,Benjamin Strege,bstrege,ACCT 2001
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,A,8,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,A-,7,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,B,10,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,B+,7,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,B-,6,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,C,9,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,C+,2,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,C-,4,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,D,1,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,D+,1,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,F,2,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,W,1,Hanlu Fan,hfan,ACCT 2002
1259,UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,A,7,Hanlu Fan,hfan,ACCT 2002
