TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Sum 2024,UMNTC,UMNTC,FSOS,1201,001,LEC,Human Develop Fam: Lifespan,F,31,1,PI,"Song,Soyoul",,,
Sum 2024,UMNTC,UMNTC,FSOS,1201,001,LEC,Human Develop Fam: Lifespan,S,31,1,PI,"Song,Soyoul",,,
Sum 2024,UMNTC,UMNTC,FSOS,1201,001,LEC,Human Develop Fam: Lifespan,W,31,3,PI,"Song,Soyoul",,,
Sum 2024,UMNTC,UMNTC,FSOS,1301,001,LEC,Cash or Credit:You Need toKnow,A,20,9,PI,"Fatiha,Nusroon",,,
Sum 2024,UMNTC,UMNTC,FSOS,1301,001,LEC,Cash or Credit:You Need toKnow,B,20,3,PI,"Fatiha,Nusroon",,,
Sum 2024,UMNTC,UMNTC,FSOS,1301,001,LEC,Cash or Credit:You Need toKnow,B+,20,2,PI,"Fatiha,Nusroon",,,
Sum 2024,UMNTC,UMNTC,FSOS,1301,001,LEC,Cash or Credit:You Need toKnow,B-,20,3,PI,"Fatiha,Nusroon",,,
Sum 2024,UMNTC,UMNTC,FSOS,1301,001,LEC,Cash or Credit:You Need toKnow,C+,20,1,PI,"Fatiha,Nusroon",,,
Sum 2024,UMNTC,UMNTC,FSOS,1301,001,LEC,Cash or Credit:You Need toKnow,D,20,2,PI,"Fatiha,Nusroon",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,A,16,7,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,A-,16,4,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,B,16,1,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,B+,16,1,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,C,16,1,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,D,16,1,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3102,001,LEC,Family Systems & Diversity,W,16,1,PI,"Wang,Guanyu",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,A,15,5,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,A-,15,2,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,B,15,1,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,B+,15,2,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,B-,15,2,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,C+,15,1,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNTC,UMNTC,FSOS,3426,001,LEC,AlcohDrugs: FamCult,F,15,2,PI,"Dini,Zamzam Mohamed",,,
Sum 2024,UMNDL,UMNDL,FST,3894,001,LEC,SPAN 3894 Lang & Cult in Spain,A,20,16,PI,"Tobin Stanley,Maureen",Professor,FA,mtobinst
Sum 2024,UMNDL,UMNDL,FST,3894,001,LEC,SPAN 3894 Lang & Cult in Spain,A-,20,2,PI,"Tobin Stanley,Maureen",Professor,FA,mtobinst
Sum 2024,UMNDL,UMNDL,FST,3894,001,LEC,SPAN 3894 Lang & Cult in Spain,B,20,1,PI,"Tobin Stanley,Maureen",Professor,FA,mtobinst
Sum 2024,UMNDL,UMNDL,FST,3894,001,LEC,SPAN 3894 Lang & Cult in Spain,B+,20,1,PI,"Tobin Stanley,Maureen",Professor,FA,mtobinst
Sum 2024,UMNCR,UMNCR,GBUS,1005,E90,LEC,Orientation to Online Learning,A,25,16,PI,"Torgerson,Kelsey R",SS Pro 3-Academic Advising,AP,kwatkins
Sum 2024,UMNCR,UMNCR,GBUS,1005,E90,LEC,Orientation to Online Learning,A-,25,2,PI,"Torgerson,Kelsey R",SS Pro 3-Academic Advising,AP,kwatkins
Sum 2024,UMNCR,UMNCR,GBUS,1005,E90,LEC,Orientation to Online Learning,B,25,3,PI,"Torgerson,Kelsey R",SS Pro 3-Academic Advising,AP,kwatkins
Sum 2024,UMNCR,UMNCR,GBUS,1005,E90,LEC,Orientation to Online Learning,B-,25,1,PI,"Torgerson,Kelsey R",SS Pro 3-Academic Advising,AP,kwatkins
Sum 2024,UMNCR,UMNCR,GBUS,1005,E90,LEC,Orientation to Online Learning,C,25,1,PI,"Torgerson,Kelsey R",SS Pro 3-Academic Advising,AP,kwatkins
Sum 2024,UMNCR,UMNCR,GBUS,1005,E90,LEC,Orientation to Online Learning,F,25,2,PI,"Torgerson,Kelsey R",SS Pro 3-Academic Advising,AP,kwatkins
Sum 2024,UMNCR,UMNCR,GBUS,1005,E91,LEC,Orientation to Online Learning,A,27,22,PI,"Lunak,Josh P",SS Pro 3-Academic Advising,AP,lunak005
Sum 2024,UMNCR,UMNCR,GBUS,1005,E91,LEC,Orientation to Online Learning,B,27,3,PI,"Lunak,Josh P",SS Pro 3-Academic Advising,AP,lunak005
Sum 2024,UMNCR,UMNCR,GBUS,1005,E91,LEC,Orientation to Online Learning,F,27,2,PI,"Lunak,Josh P",SS Pro 3-Academic Advising,AP,lunak005
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,A,24,12,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,A-,24,4,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,B,24,2,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,B+,24,1,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,C,24,3,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,F,24,1,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,1005,E92,LEC,Orientation to Online Learning,W,24,1,PI,"Snedker,Susan Marie",SS Pro 3-Academic Advising,AP,snedker
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,A,19,11,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,A-,19,1,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,B,19,2,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,B+,19,1,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,B-,19,1,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,C,19,1,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,D,19,1,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3107,E90,LEC,Legal Environment in Business,F,19,1,PI,"Vagle,Sheila",Teaching Specialist,AP,vagle017
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,A,22,9,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,A-,22,1,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,B,22,1,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,B-,22,2,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,C,22,1,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,C+,22,2,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,C-,22,2,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,D,22,1,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNCR,UMNCR,GBUS,3500,E90,LEC,Business Ethics,W,22,3,PI,"Myers,Ken W",Associate Professor,FA,kmyers
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,A,77,10,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,A-,77,14,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,B,77,16,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,B+,77,12,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,B-,77,4,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,C,77,11,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,C+,77,4,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,D,77,2,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,F,77,2,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,3022,090,LEC,Genetics,W,77,2,PI,"Kikyo,Nobuaki J",Associate Professor,FA,kikyo001
Sum 2024,UMNTC,UMNTC,GCD,8001,001,FWK,Genetic Counseling Intern I,A,11,9,PI,"Redlinger-Grosse,Krista A",Teaching Assistant Professor,FA,redli009
Sum 2024,UMNTC,UMNTC,GCD,8001,001,FWK,Genetic Counseling Intern I,B,11,1,PI,"Redlinger-Grosse,Krista A",Teaching Assistant Professor,FA,redli009
Sum 2024,UMNTC,UMNTC,GCD,8001,001,FWK,Genetic Counseling Intern I,B+,11,1,PI,"Redlinger-Grosse,Krista A",Teaching Assistant Professor,FA,redli009
Sum 2024,UMNDL,UMNDL,GEOG,1414,080,LAB,The Physical Geography,A,13,5,PI,"Zhu,Tongxin",Professor,FA,tzhu
Sum 2024,UMNDL,UMNDL,GEOG,1414,080,LAB,The Physical Geography,A-,13,4,PI,"Zhu,Tongxin",Professor,FA,tzhu
Sum 2024,UMNDL,UMNDL,GEOG,1414,080,LAB,The Physical Geography,B,13,1,PI,"Zhu,Tongxin",Professor,FA,tzhu
Sum 2024,UMNDL,UMNDL,GEOG,1414,080,LAB,The Physical Geography,B+,13,1,PI,"Zhu,Tongxin",Professor,FA,tzhu
Sum 2024,UMNDL,UMNDL,GEOG,1414,080,LAB,The Physical Geography,B-,13,1,PI,"Zhu,Tongxin",Professor,FA,tzhu
Sum 2024,UMNDL,UMNDL,GEOG,1414,080,LAB,The Physical Geography,D,13,1,PI,"Zhu,Tongxin",Professor,FA,tzhu
Sum 2024,UMNTC,UMNTC,GEOG,1502,001,LEC,Mapping Our World,A,33,28,PI,"Calhoun,Liz",,,
Sum 2024,UMNTC,UMNTC,GEOG,1502,001,LEC,Mapping Our World,A-,33,3,PI,"Calhoun,Liz",,,
Sum 2024,UMNTC,UMNTC,GEOG,1502,001,LEC,Mapping Our World,B+,33,1,PI,"Calhoun,Liz",,,
Sum 2024,UMNTC,UMNTC,GEOG,1502,001,LEC,Mapping Our World,S,33,1,PI,"Calhoun,Liz",,,
Sum 2024,UMNDL,UMNDL,GEOG,3411,080,LEC,Human Environment Interactions,A,28,22,PI,"Lane,Joseph",Assistant Professor,FA,lane0514
Sum 2024,UMNDL,UMNDL,GEOG,3411,080,LEC,Human Environment Interactions,A-,28,1,PI,"Lane,Joseph",Assistant Professor,FA,lane0514
Sum 2024,UMNDL,UMNDL,GEOG,3411,080,LEC,Human Environment Interactions,B,28,1,PI,"Lane,Joseph",Assistant Professor,FA,lane0514
Sum 2024,UMNDL,UMNDL,GEOG,3411,080,LEC,Human Environment Interactions,C,28,2,PI,"Lane,Joseph",Assistant Professor,FA,lane0514
Sum 2024,UMNDL,UMNDL,GEOG,3411,080,LEC,Human Environment Interactions,F,28,2,PI,"Lane,Joseph",Assistant Professor,FA,lane0514
Sum 2024,UMNMO,UMNMO,GEOL,1011,098,LEC,Geology of the National Parks,A,10,5,PI,"Crabtree,Stephen Matthew",Associate Professor,FA,crabt012
Sum 2024,UMNMO,UMNMO,GEOL,1011,098,LEC,Geology of the National Parks,A-,10,1,PI,"Crabtree,Stephen Matthew",Associate Professor,FA,crabt012
Sum 2024,UMNMO,UMNMO,GEOL,1011,098,LEC,Geology of the National Parks,C-,10,1,PI,"Crabtree,Stephen Matthew",Associate Professor,FA,crabt012
Sum 2024,UMNMO,UMNMO,GEOL,1011,098,LEC,Geology of the National Parks,D,10,1,PI,"Crabtree,Stephen Matthew",Associate Professor,FA,crabt012
Sum 2024,UMNMO,UMNMO,GEOL,1011,098,LEC,Geology of the National Parks,D+,10,1,PI,"Crabtree,Stephen Matthew",Associate Professor,FA,crabt012
Sum 2024,UMNMO,UMNMO,GEOL,1011,098,LEC,Geology of the National Parks,F,10,1,PI,"Crabtree,Stephen Matthew",Associate Professor,FA,crabt012
Sum 2024,UMNTC,UMNTC,GER,1004,001,DIS,Intermediate German,A,13,10,PI,"Treber,Bjorn",,,
Sum 2024,UMNTC,UMNTC,GER,1004,001,DIS,Intermediate German,F,13,1,PI,"Treber,Bjorn",,,
Sum 2024,UMNTC,UMNTC,GER,1004,001,DIS,Intermediate German,S,13,2,PI,"Treber,Bjorn",,,
Sum 2024,UMNCR,UMNCR,GNAG,3900,002,FWK,Internship,A,16,10,PI,"Pyles,Morgan",Assistant Professor,FA,pyles024
Sum 2024,UMNCR,UMNCR,GNAG,3900,002,FWK,Internship,A-,16,3,PI,"Pyles,Morgan",Assistant Professor,FA,pyles024
Sum 2024,UMNCR,UMNCR,GNAG,3900,002,FWK,Internship,B,16,2,PI,"Pyles,Morgan",Assistant Professor,FA,pyles024
Sum 2024,UMNCR,UMNCR,GNAG,3900,002,FWK,Internship,C,16,1,PI,"Pyles,Morgan",Assistant Professor,FA,pyles024
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,A,19,10,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,A-,19,3,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,B,19,1,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,B-,19,2,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,C,19,1,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,C+,19,1,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3003,001,DIS,Gender and Global Politics,C-,19,1,PI,"Konitshek,Hale",,,
Sum 2024,UMNTC,UMNTC,GWSS,3302,001,DIS,Women and the Arts,A,11,8,PI,"Zeerak,Nasema",,,
Sum 2024,UMNTC,UMNTC,GWSS,3302,001,DIS,Women and the Arts,A-,11,2,PI,"Zeerak,Nasema",,,
Sum 2024,UMNTC,UMNTC,GWSS,3302,001,DIS,Women and the Arts,S,11,1,PI,"Zeerak,Nasema",,,
Sum 2024,UMNDL,UMNDL,HCM,4597,001,FWK,Internship,A,10,9,PI,"Kitson,Marte Christofa Thabes",SS Pro 5,AP,mkitson
Sum 2024,UMNDL,UMNDL,HCM,4597,001,FWK,Internship,A-,10,1,PI,"Kitson,Marte Christofa Thabes",SS Pro 5,AP,mkitson
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,A,12,1,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,A-,12,4,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,B,12,1,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,B+,12,1,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,B-,12,2,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,C+,12,1,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,C-,12,1,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,001,DIS,Civilization & the Environment,F,12,1,PI,"Cowdery,Loren T",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,A,14,2,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,A-,14,1,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,B,14,3,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,C,14,1,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,F,14,4,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,S,14,2,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,002,DIS,Civilization & the Environment,W,14,1,PI,"Hansen,Benjamin",Non-Exempt Temporary or Casual,CS,hanse848
Sum 2024,UMNTC,UMNTC,HIST,1011W,003,DIS,Civilization & the Environment,A,11,4,PI,"Magnolia,Alex Nicholas",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,003,DIS,Civilization & the Environment,A-,11,1,PI,"Magnolia,Alex Nicholas",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,003,DIS,Civilization & the Environment,B,11,1,PI,"Magnolia,Alex Nicholas",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,003,DIS,Civilization & the Environment,F,11,2,PI,"Magnolia,Alex Nicholas",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,003,DIS,Civilization & the Environment,S,11,3,PI,"Magnolia,Alex Nicholas",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,004,DIS,Civilization & the Environment,A,15,9,PI,"Cicek,Fikri",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,004,DIS,Civilization & the Environment,A-,15,1,PI,"Cicek,Fikri",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,004,DIS,Civilization & the Environment,B,15,1,PI,"Cicek,Fikri",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,004,DIS,Civilization & the Environment,B+,15,1,PI,"Cicek,Fikri",,,
Sum 2024,UMNTC,UMNTC,HIST,1011W,004,DIS,Civilization & the Environment,D,15,3,PI,"Cicek,Fikri",,,
Sum 2024,UMNMO,UMNMO,HIST,1111,098,LEC,Introduction to World History,A,14,4,PI,"Narvaez,Benjamin",Associate Professor,FA,bnarvaez
Sum 2024,UMNMO,UMNMO,HIST,1111,098,LEC,Introduction to World History,A-,14,1,PI,"Narvaez,Benjamin",Associate Professor,FA,bnarvaez
Sum 2024,UMNMO,UMNMO,HIST,1111,098,LEC,Introduction to World History,B,14,4,PI,"Narvaez,Benjamin",Associate Professor,FA,bnarvaez
Sum 2024,UMNMO,UMNMO,HIST,1111,098,LEC,Introduction to World History,B+,14,2,PI,"Narvaez,Benjamin",Associate Professor,FA,bnarvaez
Sum 2024,UMNMO,UMNMO,HIST,1111,098,LEC,Introduction to World History,F,14,2,PI,"Narvaez,Benjamin",Associate Professor,FA,bnarvaez
Sum 2024,UMNMO,UMNMO,HIST,1111,098,LEC,Introduction to World History,W,14,1,PI,"Narvaez,Benjamin",Associate Professor,FA,bnarvaez
Sum 2024,UMNDL,UMNDL,HIST,1304,001,LEC,US History Part I: 1607-1877,A,13,5,PI,"Mailer,Gideon Alexander",Professor,FA,gamailer
Sum 2024,UMNDL,UMNDL,HIST,1304,001,LEC,US History Part I: 1607-1877,A-,13,3,PI,"Mailer,Gideon Alexander",Professor,FA,gamailer
Sum 2024,UMNDL,UMNDL,HIST,1304,001,LEC,US History Part I: 1607-1877,B,13,2,PI,"Mailer,Gideon Alexander",Professor,FA,gamailer
Sum 2024,UMNDL,UMNDL,HIST,1304,001,LEC,US History Part I: 1607-1877,B+,13,2,PI,"Mailer,Gideon Alexander",Professor,FA,gamailer
Sum 2024,UMNDL,UMNDL,HIST,1304,001,LEC,US History Part I: 1607-1877,F,13,1,PI,"Mailer,Gideon Alexander",Professor,FA,gamailer
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,A,11,3,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,A-,11,1,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,B,11,1,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,B-,11,2,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,C+,11,1,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,F,11,1,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,1811,001,LEC,The Sixties: History & Memory,S,11,2,PI,"Althoff,Joshua Austin Mcgonagle",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,001,LEC,Food in History,A,21,9,PI,"Kinney,Jayne Elizabeth",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,001,LEC,Food in History,A-,21,7,PI,"Kinney,Jayne Elizabeth",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,001,LEC,Food in History,B,21,3,PI,"Kinney,Jayne Elizabeth",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,001,LEC,Food in History,B+,21,1,PI,"Kinney,Jayne Elizabeth",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,001,LEC,Food in History,S,21,1,PI,"Kinney,Jayne Elizabeth",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,002,LEC,Food in History,A,20,8,PI,"Toprak Oker,Sultan",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,002,LEC,Food in History,A-,20,4,PI,"Toprak Oker,Sultan",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,002,LEC,Food in History,B+,20,1,PI,"Toprak Oker,Sultan",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,002,LEC,Food in History,C,20,2,PI,"Toprak Oker,Sultan",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,002,LEC,Food in History,C+,20,1,PI,"Toprak Oker,Sultan",,,
Sum 2024,UMNTC,UMNTC,HIST,3417W,002,LEC,Food in History,F,20,4,PI,"Toprak Oker,Sultan",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,A,17,2,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,A-,17,1,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,B,17,2,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,B-,17,2,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,C+,17,1,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,D,17,2,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,D+,17,1,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,F,17,4,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,S,17,1,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNTC,UMNTC,HIST,3613,001,LEC,History of the Crusades,W,17,1,PI,"Wallace,Elijah Tafari",,,
Sum 2024,UMNDL,UMNDL,HIST,3735,001,LEC,Muslim Societies,A,15,6,PI,"Stanfield-Johnson,Rosemary",Associate Professor,FA,rstanfie
Sum 2024,UMNDL,UMNDL,HIST,3735,001,LEC,Muslim Societies,A-,15,3,PI,"Stanfield-Johnson,Rosemary",Associate Professor,FA,rstanfie
Sum 2024,UMNDL,UMNDL,HIST,3735,001,LEC,Muslim Societies,B+,15,2,PI,"Stanfield-Johnson,Rosemary",Associate Professor,FA,rstanfie
Sum 2024,UMNDL,UMNDL,HIST,3735,001,LEC,Muslim Societies,F,15,4,PI,"Stanfield-Johnson,Rosemary",Associate Professor,FA,rstanfie
Sum 2024,UMNTC,UMNTC,HIST,3822,301,LEC,Making America Modern,A,17,9,PI,"Hopp,Alexander S",,,
