TERM,TERM_DESCR,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1233,Spr 2023,UMNTC,ITAL,1837,001,LEC,Imagining Italy Through Film,N,1,Susanna Ferlito,ferli001,ITAL 1837
1233,Spr 2023,UMNTC,ITAL,1837,001,LEC,Imagining Italy Through Film,S,2,Susanna Ferlito,ferli001,ITAL 1837
1233,Spr 2023,UMNTC,ITAL,3837,001,LEC,Imagining Italy Through Film,A,5,Susanna Ferlito,ferli001,ITAL 3837
1233,Spr 2023,UMNTC,ITAL,3837,001,LEC,Imagining Italy Through Film,A-,3,Susanna Ferlito,ferli001,ITAL 3837
1233,Spr 2023,UMNTC,ITAL,3837,001,LEC,Imagining Italy Through Film,B,1,Susanna Ferlito,ferli001,ITAL 3837
1233,Spr 2023,UMNTC,ITAL,3837,001,LEC,Imagining Italy Through Film,B+,1,Susanna Ferlito,ferli001,ITAL 3837
1233,Spr 2023,UMNTC,ITAL,3837,001,LEC,Imagining Italy Through Film,C,1,Susanna Ferlito,ferli001,ITAL 3837
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,A,48,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,A-,19,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,B,18,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,B+,13,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,B-,5,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,C,5,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,C+,7,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,D,2,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,D+,1,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,F,3,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,001,LEC,Media in a Changing World,W,8,Maral Abdollahi,abdol022,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,A,57,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,A-,20,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,B,5,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,B+,5,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,B-,2,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,C,2,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,C-,1,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,D+,1,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,F,2,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,002,LEC,Media in a Changing World,W,4,Rebekah Nagler,nagle026,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,A,114,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,A-,12,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,B,6,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,B+,16,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,B-,5,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,C,3,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,C+,3,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,C-,1,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,D,1,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,F,2,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,S,2,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1001,004,LEC,Media in a Changing World,W,9,Christopher Terry,crterry,JOUR 1001
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,A,119,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,A-,16,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,B,8,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,B+,16,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,B-,8,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,C,5,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,C+,4,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,C-,3,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,F,4,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,S,9,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,001,LEC,Digital Games and Society,W,5,Trevor Zaucha,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,A,156,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,A-,12,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,B,2,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,B+,5,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,B-,5,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,C,2,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,C+,2,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,D,3,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,F,6,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,N,1,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,S,5,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,1501,002,LEC,Digital Games and Society,W,1,Yuming Fang,,JOUR 1501
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,A,36,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,A-,10,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,B,5,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,B+,5,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,B-,2,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,C+,1,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,C-,1,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,F,4,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,001,LEC,Info for Mass Communication,W,1,Haseon Park,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,A,56,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,A-,18,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,B,3,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,B+,11,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,B-,2,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,C,2,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,D+,1,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,F,4,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3004,002,LEC,Info for Mass Communication,W,1,Susan LoRusso,,JOUR 3004
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,A,31,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,A-,13,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,B,4,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,B+,5,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,B-,4,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,C,1,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3005,001,LEC,Media Effects,C+,2,Claire Segijn,segijn,JOUR 3005
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,A,28,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,A-,6,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,B,7,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,B+,7,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,B-,2,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,C,2,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,F,2,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3006,001,LEC,Visual Communication,W,4,Christine Delp,delpx011,JOUR 3006
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,A,20,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,A-,11,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,B,8,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,B+,5,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,B-,1,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,C,3,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,C+,8,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,D,2,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3007,002,LEC,Media in American Hist & Law,D+,2,Christopher Terry,crterry,JOUR 3007
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,A,6,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,A-,3,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,B+,2,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,B-,2,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,C-,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,D+,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,F,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,001,LAB,News Reporting and Writing,W,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,A,2,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,A-,4,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,B,2,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,B-,1,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,C,1,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,C+,3,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,002,LAB,News Reporting and Writing,W,2,Greta Kaul,kaulx033,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,A,3,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,A-,4,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,B,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,B+,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,B-,3,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,C,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,C-,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,D,1,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3101W,003,LAB,News Reporting and Writing,W,2,Seth Richardson,sarichar,JOUR 3101W
1233,Spr 2023,UMNTC,JOUR,3102,001,LAB,Multimedia Prod & Storytelling,A,3,Sarah Lemanczyk,lema0001,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,001,LAB,Multimedia Prod & Storytelling,A-,3,Sarah Lemanczyk,lema0001,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,001,LAB,Multimedia Prod & Storytelling,B,3,Sarah Lemanczyk,lema0001,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,001,LAB,Multimedia Prod & Storytelling,B+,2,Sarah Lemanczyk,lema0001,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,001,LAB,Multimedia Prod & Storytelling,C+,1,Sarah Lemanczyk,lema0001,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,001,LAB,Multimedia Prod & Storytelling,W,1,Sarah Lemanczyk,lema0001,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,002,LAB,Multimedia Prod & Storytelling,A,8,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,002,LAB,Multimedia Prod & Storytelling,A-,3,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,002,LAB,Multimedia Prod & Storytelling,B,4,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,002,LAB,Multimedia Prod & Storytelling,B+,3,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,002,LAB,Multimedia Prod & Storytelling,B-,1,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,002,LAB,Multimedia Prod & Storytelling,C+,1,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,003,LAB,Multimedia Prod & Storytelling,A,9,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,003,LAB,Multimedia Prod & Storytelling,A-,2,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,003,LAB,Multimedia Prod & Storytelling,B,1,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,003,LAB,Multimedia Prod & Storytelling,B+,4,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,003,LAB,Multimedia Prod & Storytelling,C,1,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3102,003,LAB,Multimedia Prod & Storytelling,C+,1,Regina McCombs,rmccombs,JOUR 3102
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,A,4,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,A-,3,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,B,2,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,B+,1,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,B-,3,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,C+,1,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,001,LEC,Intermediate News Reporting,W,2,Seth Richardson,sarichar,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,002,LEC,Intermediate News Reporting,A,7,Frederick Melo,fmelo,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,002,LEC,Intermediate News Reporting,B,4,Frederick Melo,fmelo,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,002,LEC,Intermediate News Reporting,B+,2,Frederick Melo,fmelo,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,002,LEC,Intermediate News Reporting,B-,2,Frederick Melo,fmelo,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3121,002,LEC,Intermediate News Reporting,C+,1,Frederick Melo,fmelo,JOUR 3121
1233,Spr 2023,UMNTC,JOUR,3155,001,LAB,Editing-Print/Digital Audience,A,11,Micah Emmel-Duke,dukex059,JOUR 3155
1233,Spr 2023,UMNTC,JOUR,3155,001,LAB,Editing-Print/Digital Audience,B,1,Micah Emmel-Duke,dukex059,JOUR 3155
1233,Spr 2023,UMNTC,JOUR,3155,001,LAB,Editing-Print/Digital Audience,B+,4,Micah Emmel-Duke,dukex059,JOUR 3155
1233,Spr 2023,UMNTC,JOUR,3155,001,LAB,Editing-Print/Digital Audience,B-,1,Micah Emmel-Duke,dukex059,JOUR 3155
1233,Spr 2023,UMNTC,JOUR,3155,001,LAB,Editing-Print/Digital Audience,C,1,Micah Emmel-Duke,dukex059,JOUR 3155
1233,Spr 2023,UMNTC,JOUR,3155,001,LAB,Editing-Print/Digital Audience,C+,2,Micah Emmel-Duke,dukex059,JOUR 3155
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,A,6,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,A-,1,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,B,1,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,B+,2,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,B-,2,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,C,1,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3173W,001,LEC,Magazine & Feature Writing,W,3,Gayle Golden,ggolden,JOUR 3173W
1233,Spr 2023,UMNTC,JOUR,3201,001,LEC,Principles of Strategic Comm,A,42,Sherri Katz,sjkatz,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,001,LEC,Principles of Strategic Comm,A-,13,Sherri Katz,sjkatz,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,001,LEC,Principles of Strategic Comm,B,1,Sherri Katz,sjkatz,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,001,LEC,Principles of Strategic Comm,B+,1,Sherri Katz,sjkatz,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,001,LEC,Principles of Strategic Comm,W,1,Sherri Katz,sjkatz,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,A,17,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,A-,9,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,B,8,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,B+,9,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,B-,3,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,C,1,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,C+,5,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,D,1,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3201,002,LEC,Principles of Strategic Comm,F,2,Hyejoon Rim,hrim,JOUR 3201
1233,Spr 2023,UMNTC,JOUR,3241W,001,LEC,Advrtsng Strat/Creative Dvlpmt,A,8,Erik Kvålseth,kval0002,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,001,LEC,Advrtsng Strat/Creative Dvlpmt,A-,5,Erik Kvålseth,kval0002,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,001,LEC,Advrtsng Strat/Creative Dvlpmt,B,2,Erik Kvålseth,kval0002,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,001,LEC,Advrtsng Strat/Creative Dvlpmt,B+,1,Erik Kvålseth,kval0002,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,001,LEC,Advrtsng Strat/Creative Dvlpmt,B-,1,Erik Kvålseth,kval0002,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,002,LEC,Advrtsng Strat/Creative Dvlpmt,A,10,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,002,LEC,Advrtsng Strat/Creative Dvlpmt,A-,3,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,002,LEC,Advrtsng Strat/Creative Dvlpmt,B,2,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,002,LEC,Advrtsng Strat/Creative Dvlpmt,B-,2,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,002,LEC,Advrtsng Strat/Creative Dvlpmt,C+,1,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,003,LEC,Advrtsng Strat/Creative Dvlpmt,A,10,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,003,LEC,Advrtsng Strat/Creative Dvlpmt,A-,6,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,003,LEC,Advrtsng Strat/Creative Dvlpmt,B,3,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,003,LEC,Advrtsng Strat/Creative Dvlpmt,B+,1,Jennifer Johnson,joh02016,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,004,LEC,Advrtsng Strat/Creative Dvlpmt,A,13,Mark Jenson,jenso001,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3241W,004,LEC,Advrtsng Strat/Creative Dvlpmt,A-,7,Mark Jenson,jenso001,JOUR 3241W
1233,Spr 2023,UMNTC,JOUR,3251,001,LEC,Strat Comm Research & Analytic,A,5,Hyejoon Rim,hrim,JOUR 3251
1233,Spr 2023,UMNTC,JOUR,3251,001,LEC,Strat Comm Research & Analytic,A-,2,Hyejoon Rim,hrim,JOUR 3251
1233,Spr 2023,UMNTC,JOUR,3251,001,LEC,Strat Comm Research & Analytic,B,1,Hyejoon Rim,hrim,JOUR 3251
1233,Spr 2023,UMNTC,JOUR,3251,001,LEC,Strat Comm Research & Analytic,B+,4,Hyejoon Rim,hrim,JOUR 3251
