TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,NAME,JOBCODE_DESCR,INTERNET_ID
1255,Sum 2025,UMNTC,UMNTC,PT,6251,001,Integument,B+,63,8,PI,"Koehler,Linda Ann",Associate Professor,koeh0139
1255,Sum 2025,UMNTC,UMNTC,PT,6252,001,Pathophysiology,A,63,43,PI,"Sutkowi-Hemstreet,Allyson Susanna",Assistant Professor,street07
1255,Sum 2025,UMNTC,UMNTC,PT,6252,001,Pathophysiology,A-,63,14,PI,"Sutkowi-Hemstreet,Allyson Susanna",Assistant Professor,street07
1255,Sum 2025,UMNTC,UMNTC,PT,6252,001,Pathophysiology,B+,63,6,PI,"Sutkowi-Hemstreet,Allyson Susanna",Assistant Professor,street07
1255,Sum 2025,UMNTC,UMNTC,PT,6288,001,Pediatric Rehab,A,63,48,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,stuyv006
1255,Sum 2025,UMNTC,UMNTC,PT,6288,001,Pediatric Rehab,A-,63,10,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,stuyv006
1255,Sum 2025,UMNTC,UMNTC,PT,6288,001,Pediatric Rehab,B,63,1,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,stuyv006
1255,Sum 2025,UMNTC,UMNTC,PT,6288,001,Pediatric Rehab,B+,63,4,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,stuyv006
1255,Sum 2025,UMNTC,UMNTC,PT,6290,001,Cont PT Practice,A,63,62,PI,"Picard,Kathleen Marie",Lecturer,picar016
1255,Sum 2025,UMNTC,UMNTC,PT,6290,001,Cont PT Practice,B-,63,1,PI,"Picard,Kathleen Marie",Lecturer,picar016
1255,Sum 2025,UMNTC,UMNTC,PUBH,3106,320,Making Sense of Health Studies,A,23,15,PI,"Munoz-Zanzi,Claudia Andrea",Associate Professor,munozzan
1255,Sum 2025,UMNTC,UMNTC,PUBH,3106,320,Making Sense of Health Studies,A-,23,6,PI,"Munoz-Zanzi,Claudia Andrea",Associate Professor,munozzan
1255,Sum 2025,UMNTC,UMNTC,PUBH,3106,320,Making Sense of Health Studies,B,23,1,PI,"Munoz-Zanzi,Claudia Andrea",Associate Professor,munozzan
1255,Sum 2025,UMNTC,UMNTC,PUBH,3106,320,Making Sense of Health Studies,D+,23,1,PI,"Munoz-Zanzi,Claudia Andrea",Associate Professor,munozzan
1255,Sum 2025,UMNTC,UMNTC,PUBH,3415,320,Into to Clinical Trials,A,13,6,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,3415,320,Into to Clinical Trials,A-,13,4,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,3415,320,Into to Clinical Trials,B,13,1,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,3415,320,Into to Clinical Trials,B+,13,1,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,3415,320,Into to Clinical Trials,C+,13,1,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,6020,320,Social & Behavioral Science,A,52,31,PI,"Bailey,Zinzi",Associate Professor,zbailey
1255,Sum 2025,UMNTC,UMNTC,PUBH,6020,320,Social & Behavioral Science,A-,52,7,PI,"Bailey,Zinzi",Associate Professor,zbailey
1255,Sum 2025,UMNTC,UMNTC,PUBH,6020,320,Social & Behavioral Science,B,52,6,PI,"Bailey,Zinzi",Associate Professor,zbailey
1255,Sum 2025,UMNTC,UMNTC,PUBH,6020,320,Social & Behavioral Science,B+,52,4,PI,"Bailey,Zinzi",Associate Professor,zbailey
1255,Sum 2025,UMNTC,UMNTC,PUBH,6020,320,Social & Behavioral Science,B-,52,2,PI,"Bailey,Zinzi",Associate Professor,zbailey
1255,Sum 2025,UMNTC,UMNTC,PUBH,6020,320,Social & Behavioral Science,W,52,2,PI,"Bailey,Zinzi",Associate Professor,zbailey
1255,Sum 2025,UMNTC,UMNTC,PUBH,6102,320,Issues in Envn & Occup Health,A,54,42,PI,"Wattenberg,Elizabeth Vaughn",Associate Dean,watte004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6102,320,Issues in Envn & Occup Health,A-,54,4,PI,"Wattenberg,Elizabeth Vaughn",Associate Dean,watte004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6102,320,Issues in Envn & Occup Health,B,54,2,PI,"Wattenberg,Elizabeth Vaughn",Associate Dean,watte004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6102,320,Issues in Envn & Occup Health,B+,54,5,PI,"Wattenberg,Elizabeth Vaughn",Associate Dean,watte004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6102,320,Issues in Envn & Occup Health,W,54,1,PI,"Wattenberg,Elizabeth Vaughn",Associate Dean,watte004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6185,101,Field Epidemiology,A,16,15,PI,"Firestone,Melanie",Assistant Professor,fire0018
1255,Sum 2025,UMNTC,UMNTC,PUBH,6185,101,Field Epidemiology,S,16,1,PI,"Firestone,Melanie",Assistant Professor,fire0018
1255,Sum 2025,UMNTC,UMNTC,PUBH,6320,320,Fundamentals of Epidemiology,A,34,22,PI,"Jacobs PhD,David",Professor,jacob004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6320,320,Fundamentals of Epidemiology,A-,34,7,PI,"Jacobs PhD,David",Professor,jacob004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6320,320,Fundamentals of Epidemiology,B,34,1,PI,"Jacobs PhD,David",Professor,jacob004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6320,320,Fundamentals of Epidemiology,B+,34,2,PI,"Jacobs PhD,David",Professor,jacob004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6320,320,Fundamentals of Epidemiology,C,34,1,PI,"Jacobs PhD,David",Professor,jacob004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6320,320,Fundamentals of Epidemiology,W,34,1,PI,"Jacobs PhD,David",Professor,jacob004
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,A,49,36,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,A-,49,3,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,B,49,2,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,B+,49,3,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,B-,49,2,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,C,49,1,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,F,49,1,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6414,320,Biostatistical Literacy,W,49,1,PI,"Shore,Marta Dykhuizen",Lecturer,shore007
1255,Sum 2025,UMNTC,UMNTC,PUBH,6637,320,Monitor & Eval of MCH Programs,A,14,13,SI,"Taylor-Schiro,Elizabeth Bertena",Lecturer,tayl0564
1255,Sum 2025,UMNTC,UMNTC,PUBH,6637,320,Monitor & Eval of MCH Programs,B+,14,1,SI,"Taylor-Schiro,Elizabeth Bertena",Lecturer,tayl0564
1255,Sum 2025,UMNTC,UMNTC,PUBH,6739,320,Data Visualization - Tableau,A,24,20,PI,"Gervais,Jeanne",IT Pro 2-BI & Data Analysis,jeanne
1255,Sum 2025,UMNTC,UMNTC,PUBH,6739,320,Data Visualization - Tableau,B,24,1,PI,"Gervais,Jeanne",IT Pro 2-BI & Data Analysis,jeanne
1255,Sum 2025,UMNTC,UMNTC,PUBH,6739,320,Data Visualization - Tableau,F,24,2,PI,"Gervais,Jeanne",IT Pro 2-BI & Data Analysis,jeanne
1255,Sum 2025,UMNTC,UMNTC,PUBH,6739,320,Data Visualization - Tableau,S,24,1,PI,"Gervais,Jeanne",IT Pro 2-BI & Data Analysis,jeanne
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,320,Ethics: Practice and Policy,A,32,23,PI,"Stuttgen Finn,Kelsey Mae",Lecturer,stutt009
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,320,Ethics: Practice and Policy,A-,32,6,PI,"Stuttgen Finn,Kelsey Mae",Lecturer,stutt009
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,320,Ethics: Practice and Policy,B,32,2,PI,"Stuttgen Finn,Kelsey Mae",Lecturer,stutt009
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,320,Ethics: Practice and Policy,B+,32,1,PI,"Stuttgen Finn,Kelsey Mae",Lecturer,stutt009
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,321,Ethics: Practice and Policy,A,22,18,PI,"Ward,Andrew Clay",Lecturer,ward0230
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,321,Ethics: Practice and Policy,A-,22,2,PI,"Ward,Andrew Clay",Lecturer,ward0230
1255,Sum 2025,UMNTC,UMNTC,PUBH,6741,321,Ethics: Practice and Policy,F,22,2,PI,"Ward,Andrew Clay",Lecturer,ward0230
1255,Sum 2025,UMNTC,UMNTC,PUBH,6751,322,Management in Health Services,A,39,32,PI,"Aremu,Taiwo Opeyemi",,
1255,Sum 2025,UMNTC,UMNTC,PUBH,6751,322,Management in Health Services,A-,39,2,PI,"Aremu,Taiwo Opeyemi",,
1255,Sum 2025,UMNTC,UMNTC,PUBH,6751,322,Management in Health Services,B+,39,3,PI,"Aremu,Taiwo Opeyemi",,
1255,Sum 2025,UMNTC,UMNTC,PUBH,6751,322,Management in Health Services,B-,39,1,PI,"Aremu,Taiwo Opeyemi",,
1255,Sum 2025,UMNTC,UMNTC,PUBH,6751,322,Management in Health Services,F,39,1,PI,"Aremu,Taiwo Opeyemi",,
1255,Sum 2025,UMNTC,UMNTC,PUBH,6755,320,Planning & Budgeting in PubH,A,32,20,PI,"Stuby,Noah",Lecturer,nstuby
1255,Sum 2025,UMNTC,UMNTC,PUBH,6755,320,Planning & Budgeting in PubH,A-,32,8,PI,"Stuby,Noah",Lecturer,nstuby
1255,Sum 2025,UMNTC,UMNTC,PUBH,6755,320,Planning & Budgeting in PubH,B,32,1,PI,"Stuby,Noah",Lecturer,nstuby
1255,Sum 2025,UMNTC,UMNTC,PUBH,6755,320,Planning & Budgeting in PubH,B+,32,2,PI,"Stuby,Noah",Lecturer,nstuby
1255,Sum 2025,UMNTC,UMNTC,PUBH,6755,320,Planning & Budgeting in PubH,S,32,1,PI,"Stuby,Noah",Lecturer,nstuby
1255,Sum 2025,UMNTC,UMNTC,PUBH,6904,320,Nutrition and Aging,A,28,27,PI,"Steffen PhD,Lyn M",Professor,steff025
1255,Sum 2025,UMNTC,UMNTC,PUBH,6904,320,Nutrition and Aging,B,28,1,PI,"Steffen PhD,Lyn M",Professor,steff025
1255,Sum 2025,UMNTC,UMNTC,PUBH,6907,320,Maternal/Infant-Adol Nutrition,A,42,41,PI,"Stang,Jamie Sue",Professor,stang002
1255,Sum 2025,UMNTC,UMNTC,PUBH,6907,320,Maternal/Infant-Adol Nutrition,B,42,1,PI,"Stang,Jamie Sue",Professor,stang002
1255,Sum 2025,UMNTC,UMNTC,PUBH,7415,320,Intro to Clinical Trials,A,11,7,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,7415,320,Intro to Clinical Trials,A-,11,2,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,7415,320,Intro to Clinical Trials,B,11,1,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,7415,320,Intro to Clinical Trials,S,11,1,PI,"Brearley,Ann M.",Associate Professor,brea0022
1255,Sum 2025,UMNTC,UMNTC,PUBH,7537,320,Healthcare Finance,A,23,21,PI,"Wordelman,Brent Karl",Lecturer,worde019
1255,Sum 2025,UMNTC,UMNTC,PUBH,7537,320,Healthcare Finance,A-,23,2,PI,"Wordelman,Brent Karl",Lecturer,worde019
1255,Sum 2025,UMNTC,UMNTC,PUBH,7542,320,Quality Improvement and Safety,A,23,21,PI,"Baum,Karyn Deborah",Lecturer,kbaum
1255,Sum 2025,UMNTC,UMNTC,PUBH,7542,320,Quality Improvement and Safety,A-,23,1,PI,"Baum,Karyn Deborah",Lecturer,kbaum
1255,Sum 2025,UMNTC,UMNTC,PUBH,7542,320,Quality Improvement and Safety,B,23,1,PI,"Baum,Karyn Deborah",Lecturer,kbaum
1255,Sum 2025,UMNTC,UMNTC,PUBH,7562,320,Info Technology in Healthcare,A,23,21,PI,"Cross,Dori",Associate Professor,dcross
1255,Sum 2025,UMNTC,UMNTC,PUBH,7562,320,Info Technology in Healthcare,A-,23,2,PI,"Cross,Dori",Associate Professor,dcross
1255,Sum 2025,UMNTC,UMNRO,RADI,3011,001,Foundations of Radiography,A,10,7,PI,"Lodermeier,Jessica",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3011,001,Foundations of Radiography,B,10,3,PI,"Lodermeier,Jessica",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3101,001,Radiographic Procedures I,A,10,8,PI,"Lodermeier,Jessica",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3101,001,Radiographic Procedures I,B,10,1,PI,"Lodermeier,Jessica",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3101,001,Radiographic Procedures I,C,10,1,PI,"Lodermeier,Jessica",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3201,001,Intro to Clinical Radiography,A,10,8,PI,"Knoepke,Chris John",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3201,001,Intro to Clinical Radiography,B,10,1,PI,"Knoepke,Chris John",,
1255,Sum 2025,UMNTC,UMNRO,RADI,3201,001,Intro to Clinical Radiography,C,10,1,PI,"Knoepke,Chris John",,
1255,Sum 2025,UMNTC,UMNTC,SCO,6048,055,Logistics and Transportation,A,25,18,PI,"Thomas,Peter",Senior Lecturer,thom8370
1255,Sum 2025,UMNTC,UMNTC,SCO,6048,055,Logistics and Transportation,A-,25,5,PI,"Thomas,Peter",Senior Lecturer,thom8370
1255,Sum 2025,UMNTC,UMNTC,SCO,6048,055,Logistics and Transportation,B+,25,2,PI,"Thomas,Peter",Senior Lecturer,thom8370
1255,Sum 2025,UMNTC,UMNTC,SCO,6291,095,Leadership Development,A,23,18,PI,"Wilde,Kevin",Senior Lecturer,kwilde
1255,Sum 2025,UMNTC,UMNTC,SCO,6291,095,Leadership Development,A-,23,3,PI,"Wilde,Kevin",Senior Lecturer,kwilde
1255,Sum 2025,UMNTC,UMNTC,SCO,6291,095,Leadership Development,B+,23,2,PI,"Wilde,Kevin",Senior Lecturer,kwilde
1255,Sum 2025,UMNTC,UMNTC,SCO,6292,095,Global Operations Capstone,A,23,22,PI,"Singh,Sunil Kumar",BD Dir 1-Bus Dev Gnrlst,sing0444
1255,Sum 2025,UMNTC,UMNTC,SCO,6292,095,Global Operations Capstone,A-,23,1,PI,"Singh,Sunil Kumar",BD Dir 1-Bus Dev Gnrlst,sing0444
1255,Sum 2025,UMNCR,UMNCR,SE,2050,E90,Intro to Programming I,A,12,10,PI,"Dufner,Mark S",Lecturer,dufne001
1255,Sum 2025,UMNCR,UMNCR,SE,2050,E90,Intro to Programming I,A-,12,1,PI,"Dufner,Mark S",Lecturer,dufne001
1255,Sum 2025,UMNCR,UMNCR,SE,2050,E90,Intro to Programming I,D,12,1,PI,"Dufner,Mark S",Lecturer,dufne001
1255,Sum 2025,UMNTC,UMNTC,SMGT,3996,002,Practicum:The Sport Experience,N,13,1,PI,"King MA,Kevin",Teaching Specialist,kingk
1255,Sum 2025,UMNTC,UMNTC,SMGT,3996,002,Practicum:The Sport Experience,S,13,12,PI,"King MA,Kevin",Teaching Specialist,kingk
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,A,30,15,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,A-,30,4,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,B+,30,2,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,B-,30,2,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,C,30,1,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,C-,30,2,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,D,30,2,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,301,Introduction to Sociology,F,30,2,PI,"Clark,Sierra Noel",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,302,Introduction to Sociology,A,33,19,PI,"Jones,Mason Donnell",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,302,Introduction to Sociology,A-,33,3,PI,"Jones,Mason Donnell",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,302,Introduction to Sociology,B,33,4,PI,"Jones,Mason Donnell",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,302,Introduction to Sociology,C,33,2,PI,"Jones,Mason Donnell",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,302,Introduction to Sociology,F,33,2,PI,"Jones,Mason Donnell",,
1255,Sum 2025,UMNTC,UMNTC,SOC,1001,302,Introduction to Sociology,W,33,3,PI,"Jones,Mason Donnell",,
1255,Sum 2025,UMNCR,UMNCR,SOC,1001,E90,Introduction to Sociology,A,32,21,PI,"Bevelhymer,Carl",Lecturer,bevel008
1255,Sum 2025,UMNCR,UMNCR,SOC,1001,E90,Introduction to Sociology,A-,32,5,PI,"Bevelhymer,Carl",Lecturer,bevel008
1255,Sum 2025,UMNCR,UMNCR,SOC,1001,E90,Introduction to Sociology,B+,32,1,PI,"Bevelhymer,Carl",Lecturer,bevel008
1255,Sum 2025,UMNCR,UMNCR,SOC,1001,E90,Introduction to Sociology,F,32,4,PI,"Bevelhymer,Carl",Lecturer,bevel008
1255,Sum 2025,UMNCR,UMNCR,SOC,1001,E90,Introduction to Sociology,W,32,1,PI,"Bevelhymer,Carl",Lecturer,bevel008
1255,Sum 2025,UMNTC,UMNTC,SOC,1101,001,"Law, Crime, & Punishment",A,11,10,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,1101,001,"Law, Crime, & Punishment",F,11,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,A,24,10,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,B,24,5,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,C,24,1,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,C+,24,1,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,C-,24,1,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,D,24,3,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,F,24,2,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNDL,UMNDL,SOC,1101,080,Intro to Sociology,W,24,1,PI,"Torkelson,Jason Ferris",Assistant Professor,tork0032
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,A,25,13,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,A-,25,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,B,25,2,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,B-,25,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,C+,25,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,C-,25,3,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,D,25,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,F,25,2,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,3102,001,Criminal Behavior Soc Control,W,25,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",A,16,1,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",A-,16,1,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",B,16,2,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",B+,16,1,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",C+,16,4,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",C-,16,2,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",F,16,3,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNDL,UMNDL,SOC,3155,080,"Quant Research Methods, Analys",W,16,2,PI,"Vollum,Scott",Associate Professor,svollum
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",A,21,10,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",A-,21,1,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",B,21,2,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",B+,21,4,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",C+,21,1,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",C-,21,1,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3251W,001,"Race, Class, and Gender",F,21,2,PI,"Caffrey,Joshua",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,A,24,11,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,A-,24,3,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,B,24,1,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,B+,24,2,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,D,24,2,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,F,24,4,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3701,301,Social Theory,W,24,1,PI,"Harrington,Mallory",,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,A,31,13,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,A-,31,4,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,B+,31,5,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,B-,31,1,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,C,31,1,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,C-,31,1,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,F,31,5,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,3811,002,Social Statistics,W,31,1,,,,
1255,Sum 2025,UMNTC,UMNTC,SOC,4108,001,Issues:Crime Control,A,17,10,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,4108,001,Issues:Crime Control,A-,17,2,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,4108,001,Issues:Crime Control,B,17,2,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,4108,001,Issues:Crime Control,B+,17,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,4108,001,Issues:Crime Control,C+,17,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,4108,001,Issues:Crime Control,F,17,1,PI,"Ferrales,Gabrielle",Senior Lecturer,ferrales
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,A,28,16,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,A-,28,2,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,B,28,3,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,B-,28,1,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,C+,28,1,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,C-,28,1,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,D,28,1,PI,"Himmelstern,Jessie",,
1255,Sum 2025,UMNTC,UMNTC,SOC,4246,001,Sociology of Health & Illness,F,28,3,PI,"Himmelstern,Jessie",,
