TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Fall 2023,UMNTC,UMNTC,GLOS,3412,1,LEC,What is Equality?,W,23,1,PI,"Skaria,Ajay",Professor,FA,skari002
Fall 2023,UMNTC,UMNTC,GLOS,3705,1,LEC,Migrations: People in Motion,A,10,9,PI,"Abdi,Cawo",Associate Professor,FA,cabdi
Fall 2023,UMNTC,UMNTC,GLOS,3705,1,LEC,Migrations: People in Motion,A-,10,1,PI,"Abdi,Cawo",Associate Professor,FA,cabdi
Fall 2023,UMNTC,UMNTC,GLOS,3900,2,LEC,Topics: Global Studies,A,16,12,PI,"Dadras,Danielle M",SS Pro 5-Academic Program Svc,AP,dmdadras
Fall 2023,UMNTC,UMNTC,GLOS,3900,2,LEC,Topics: Global Studies,A-,16,2,PI,"Dadras,Danielle M",SS Pro 5-Academic Program Svc,AP,dmdadras
Fall 2023,UMNTC,UMNTC,GLOS,3900,2,LEC,Topics: Global Studies,F,16,2,PI,"Dadras,Danielle M",SS Pro 5-Academic Program Svc,AP,dmdadras
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,A,28,14,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,A-,28,5,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,B,28,1,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,B+,28,2,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,N,28,1,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,S,28,1,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,S,28,2,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,2,LEC,Teaching in Higher Education,W,28,2,PI,"Wingert,Deb Ann",Education Program Spec 4,AP,winge007
Fall 2023,UMNTC,UMNTC,GRAD,8101,3,LEC,Teaching in Higher Education,A,25,22,PI,"Forstie,Clare",Education Program Spec 4,AP,forst122
Fall 2023,UMNTC,UMNTC,GRAD,8101,3,LEC,Teaching in Higher Education,S,25,3,PI,"Forstie,Clare",Education Program Spec 4,AP,forst122
Fall 2023,UMNTC,UMNTC,GRAD,8200,1,DIS,Teaching/Learning in Higher Ed,A,11,7,PI,"Alexander,Ilene Dawn (Ida)",Education Program Spec 4,AP,alexa032
Fall 2023,UMNTC,UMNTC,GRAD,8200,1,DIS,Teaching/Learning in Higher Ed,F,11,1,PI,"Alexander,Ilene Dawn (Ida)",Education Program Spec 4,AP,alexa032
Fall 2023,UMNTC,UMNTC,GRAD,8200,1,DIS,Teaching/Learning in Higher Ed,W,11,3,PI,"Alexander,Ilene Dawn (Ida)",Education Program Spec 4,AP,alexa032
Fall 2023,UMNTC,UMNTC,GRK,1001,1,LEC,Beg. Class. Grk. I,A,10,5,PI,"Oppen,Simone",Assistant Professor,FA,soppen
Fall 2023,UMNTC,UMNTC,GRK,1001,1,LEC,Beg. Class. Grk. I,A-,10,1,PI,"Oppen,Simone",Assistant Professor,FA,soppen
Fall 2023,UMNTC,UMNTC,GRK,1001,1,LEC,Beg. Class. Grk. I,B+,10,1,PI,"Oppen,Simone",Assistant Professor,FA,soppen
Fall 2023,UMNTC,UMNTC,GRK,1001,1,LEC,Beg. Class. Grk. I,B-,10,1,PI,"Oppen,Simone",Assistant Professor,FA,soppen
Fall 2023,UMNTC,UMNTC,GRK,1001,1,LEC,Beg. Class. Grk. I,D,10,1,PI,"Oppen,Simone",Assistant Professor,FA,soppen
Fall 2023,UMNTC,UMNTC,GRK,1001,1,LEC,Beg. Class. Grk. I,D+,10,1,PI,"Oppen,Simone",Assistant Professor,FA,soppen
Fall 2023,UMNTC,UMNTC,GSD,3511W,1,LEC,German & Europ Culture to 1700,A,17,10,PI,"Ianeva-Lockney,Arsena",Senior Lecturer,AP,ianev001
Fall 2023,UMNTC,UMNTC,GSD,3511W,1,LEC,German & Europ Culture to 1700,A-,17,4,PI,"Ianeva-Lockney,Arsena",Senior Lecturer,AP,ianev001
Fall 2023,UMNTC,UMNTC,GSD,3511W,1,LEC,German & Europ Culture to 1700,C+,17,1,PI,"Ianeva-Lockney,Arsena",Senior Lecturer,AP,ianev001
Fall 2023,UMNTC,UMNTC,GSD,3511W,1,LEC,German & Europ Culture to 1700,D+,17,1,PI,"Ianeva-Lockney,Arsena",Senior Lecturer,AP,ianev001
Fall 2023,UMNTC,UMNTC,GSD,3511W,1,LEC,German & Europ Culture to 1700,W,17,1,PI,"Ianeva-Lockney,Arsena",Senior Lecturer,AP,ianev001
Fall 2023,UMNTC,UMNTC,GSD,3656,1,LEC,Existentialism,A,10,7,PI,"Wall-Romana,Christophe M",Professor,FA,wallr007
Fall 2023,UMNTC,UMNTC,GSD,3656,1,LEC,Existentialism,A-,10,1,PI,"Wall-Romana,Christophe M",Professor,FA,wallr007
Fall 2023,UMNTC,UMNTC,GSD,3656,1,LEC,Existentialism,F,10,1,PI,"Wall-Romana,Christophe M",Professor,FA,wallr007
Fall 2023,UMNTC,UMNTC,GSD,3656,1,LEC,Existentialism,W,10,1,PI,"Wall-Romana,Christophe M",Professor,FA,wallr007
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",A,40,24,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",A-,40,4,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",B,40,1,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",B+,40,5,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",B-,40,2,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",C+,40,1,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",C-,40,2,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1001,1,DIS,"Gender, Power, Everyday Life",F,40,1,PI,"Khalfani,Samhar",,,
Fall 2023,UMNTC,UMNTC,GWSS,1006,2,DIS,"Skin, Sex, and Genes",A,24,17,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,2,DIS,"Skin, Sex, and Genes",A-,24,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,2,DIS,"Skin, Sex, and Genes",B,24,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,2,DIS,"Skin, Sex, and Genes",B+,24,3,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,2,DIS,"Skin, Sex, and Genes",B-,24,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,2,DIS,"Skin, Sex, and Genes",F,24,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,3,DIS,"Skin, Sex, and Genes",A,18,12,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,3,DIS,"Skin, Sex, and Genes",B+,18,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,3,DIS,"Skin, Sex, and Genes",B-,18,2,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,3,DIS,"Skin, Sex, and Genes",C-,18,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,3,DIS,"Skin, Sex, and Genes",F,18,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,3,DIS,"Skin, Sex, and Genes",W,18,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",A,23,9,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",B,23,4,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",C,23,4,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",C-,23,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",D,23,2,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",F,23,2,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,4,DIS,"Skin, Sex, and Genes",S,23,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,5,DIS,"Skin, Sex, and Genes",A,11,4,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,5,DIS,"Skin, Sex, and Genes",A-,11,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,5,DIS,"Skin, Sex, and Genes",B+,11,3,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,5,DIS,"Skin, Sex, and Genes",B-,11,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,5,DIS,"Skin, Sex, and Genes",C,11,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1006,5,DIS,"Skin, Sex, and Genes",F,11,1,PI,"Medvedeva,Nina",Lecturer,AP,medve034
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,A,24,16,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,A-,24,3,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,B,24,1,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,B+,24,1,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,B-,24,1,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,C-,24,1,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,1007,1,LEC,Intro to GLBT Studies,S,24,1,PI,"Yildirim,Ali",,,
Fall 2023,UMNTC,UMNTC,GWSS,3002W,1,DIS,"Gender, Race, & Class in U.S.",A,28,24,PI,"Jeong Wood,Eunha",,,
Fall 2023,UMNTC,UMNTC,GWSS,3002W,1,DIS,"Gender, Race, & Class in U.S.",A-,28,2,PI,"Jeong Wood,Eunha",,,
Fall 2023,UMNTC,UMNTC,GWSS,3002W,1,DIS,"Gender, Race, & Class in U.S.",C+,28,1,PI,"Jeong Wood,Eunha",,,
Fall 2023,UMNTC,UMNTC,GWSS,3002W,1,DIS,"Gender, Race, & Class in U.S.",W,28,1,PI,"Jeong Wood,Eunha",,,
Fall 2023,UMNTC,UMNTC,GWSS,3102V,2,DIS,Hon Feminist Thought & Theory	,A,18,9,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102V,2,DIS,Hon Feminist Thought & Theory	,A-,18,8,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102V,2,DIS,Hon Feminist Thought & Theory	,B,18,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,2,DIS,Feminist Thought and Theory,A,11,7,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,2,DIS,Feminist Thought and Theory,A-,11,2,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,2,DIS,Feminist Thought and Theory,B,11,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,2,DIS,Feminist Thought and Theory,B-,11,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,3,DIS,Feminist Thought and Theory,A,12,7,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,3,DIS,Feminist Thought and Theory,A-,12,2,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,3,DIS,Feminist Thought and Theory,B,12,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,3,DIS,Feminist Thought and Theory,F,12,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,3,DIS,Feminist Thought and Theory,W,12,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,6,DIS,Feminist Thought and Theory,A,10,3,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,6,DIS,Feminist Thought and Theory,A-,10,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,6,DIS,Feminist Thought and Theory,B,10,4,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,6,DIS,Feminist Thought and Theory,B-,10,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3102W,6,DIS,Feminist Thought and Theory,C+,10,1,PI,"Branson,Scott J",Lecturer,AP,sbranson
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,A,32,18,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,A-,32,9,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,B,32,1,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,B+,32,1,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,C-,32,1,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,F,32,1,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3218,1,LEC,Politics of Reproduction,W,32,1,PI,"Flood,Macey",Lecturer,AP,floo0020
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,A,26,17,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,A-,26,1,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,B,26,1,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,B-,26,3,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,F,26,2,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,S,26,1,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3303W,1,DIS,Writing Differences,W,26,1,PI,"Saini,Charlie",Teaching Specialist,AP,saini
Fall 2023,UMNTC,UMNTC,GWSS,3306,1,DIS,Pop Culture Women,A,45,37,PI,"Konitshek,Hale",,,
Fall 2023,UMNTC,UMNTC,GWSS,3306,1,DIS,Pop Culture Women,A-,45,2,PI,"Konitshek,Hale",,,
Fall 2023,UMNTC,UMNTC,GWSS,3306,1,DIS,Pop Culture Women,B,45,1,PI,"Konitshek,Hale",,,
Fall 2023,UMNTC,UMNTC,GWSS,3306,1,DIS,Pop Culture Women,B-,45,1,PI,"Konitshek,Hale",,,
Fall 2023,UMNTC,UMNTC,GWSS,3306,1,DIS,Pop Culture Women,S,45,1,PI,"Konitshek,Hale",,,
Fall 2023,UMNTC,UMNTC,GWSS,3306,1,DIS,Pop Culture Women,W,45,3,PI,"Konitshek,Hale",,,
Fall 2023,UMNTC,UMNTC,GWSS,3404,1,LEC,Transnational Sexualities,A,11,3,PI,"Ji,SeungGyeong",,,
Fall 2023,UMNTC,UMNTC,GWSS,3404,1,LEC,Transnational Sexualities,A-,11,4,PI,"Ji,SeungGyeong",,,
Fall 2023,UMNTC,UMNTC,GWSS,3404,1,LEC,Transnational Sexualities,B+,11,2,PI,"Ji,SeungGyeong",,,
Fall 2023,UMNTC,UMNTC,GWSS,3404,1,LEC,Transnational Sexualities,C+,11,1,PI,"Ji,SeungGyeong",,,
Fall 2023,UMNTC,UMNTC,GWSS,3404,1,LEC,Transnational Sexualities,F,11,1,PI,"Ji,SeungGyeong",,,
Fall 2023,UMNTC,UMNTC,GWSS,3626W,1,LEC,"Witches, Seers and Saints",A,10,1,PI,"Kilde,Jeanne Halgren",Education Program Spec 4,AP,jkilde
Fall 2023,UMNTC,UMNTC,GWSS,3626W,1,LEC,"Witches, Seers and Saints",A-,10,1,PI,"Kilde,Jeanne Halgren",Education Program Spec 4,AP,jkilde
Fall 2023,UMNTC,UMNTC,GWSS,3626W,1,LEC,"Witches, Seers and Saints",B,10,3,PI,"Kilde,Jeanne Halgren",Education Program Spec 4,AP,jkilde
Fall 2023,UMNTC,UMNTC,GWSS,3626W,1,LEC,"Witches, Seers and Saints",B-,10,1,PI,"Kilde,Jeanne Halgren",Education Program Spec 4,AP,jkilde
Fall 2023,UMNTC,UMNTC,GWSS,3626W,1,LEC,"Witches, Seers and Saints",C+,10,2,PI,"Kilde,Jeanne Halgren",Education Program Spec 4,AP,jkilde
Fall 2023,UMNTC,UMNTC,GWSS,3626W,1,LEC,"Witches, Seers and Saints",W,10,2,PI,"Kilde,Jeanne Halgren",Education Program Spec 4,AP,jkilde
Fall 2023,UMNTC,UMNTC,HCOL,3102H,2,DIS,Honors Thesis - Writing,A,21,20,PI,"Sostek,Brian D",Adjunct Instructor,FA,soste001
Fall 2023,UMNTC,UMNTC,HCOL,3102H,2,DIS,Honors Thesis - Writing,W,21,1,PI,"Sostek,Brian D",Adjunct Instructor,FA,soste001
Fall 2023,UMNTC,UMNTC,HEBR,1001,1,LEC,Beginning Hebrew I,A,12,10,PI,,,,
Fall 2023,UMNTC,UMNTC,HEBR,1001,1,LEC,Beginning Hebrew I,A-,12,1,PI,,,,
Fall 2023,UMNTC,UMNTC,HEBR,1001,1,LEC,Beginning Hebrew I,W,12,1,PI,,,,
Fall 2023,UMNTC,UMNTC,HEBR,3011,1,LEC,Intermediate Hebrew,A,10,7,PI,,,,
Fall 2023,UMNTC,UMNTC,HEBR,3011,1,LEC,Intermediate Hebrew,A-,10,2,PI,,,,
Fall 2023,UMNTC,UMNTC,HEBR,3011,1,LEC,Intermediate Hebrew,C-,10,1,PI,,,,
Fall 2023,UMNTC,UMNTC,HINF,5430,1,LEC,Fndn Health Informatics I,A,34,26,PI,"Meyers,Beth",Clinical Assistant Professor,FA,drav0008
Fall 2023,UMNTC,UMNTC,HINF,5430,1,LEC,Fndn Health Informatics I,A-,34,4,PI,"Meyers,Beth",Clinical Assistant Professor,FA,drav0008
Fall 2023,UMNTC,UMNTC,HINF,5430,1,LEC,Fndn Health Informatics I,B,34,1,PI,"Meyers,Beth",Clinical Assistant Professor,FA,drav0008
Fall 2023,UMNTC,UMNTC,HINF,5430,1,LEC,Fndn Health Informatics I,B+,34,1,PI,"Meyers,Beth",Clinical Assistant Professor,FA,drav0008
Fall 2023,UMNTC,UMNTC,HINF,5430,1,LEC,Fndn Health Informatics I,C+,34,1,PI,"Meyers,Beth",Clinical Assistant Professor,FA,drav0008
Fall 2023,UMNTC,UMNTC,HINF,5430,1,LEC,Fndn Health Informatics I,W,34,1,PI,"Meyers,Beth",Clinical Assistant Professor,FA,drav0008
Fall 2023,UMNTC,UMNTC,HINF,5502,1,LEC,Python Prog Esntls Health Sci,S,32,2,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HINF,5502,1,LEC,Python Prog Esntls Health Sci,S,32,27,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HINF,5502,1,LEC,Python Prog Esntls Health Sci,W,32,3,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HINF,5510,2,LEC,Applied Health Care Databases,A,26,22,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HINF,5510,2,LEC,Applied Health Care Databases,A-,26,1,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HINF,5510,2,LEC,Applied Health Care Databases,B,26,1,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HINF,5510,2,LEC,Applied Health Care Databases,B+,26,2,PI,"Pieczkiewicz PhD,David Sean",Associate Professor,FA,piecz001
Fall 2023,UMNTC,UMNTC,HIST,1011W,2,DIS,Civilization & the Environment,A,21,9,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,2,DIS,Civilization & the Environment,A-,21,6,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,2,DIS,Civilization & the Environment,B,21,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,2,DIS,Civilization & the Environment,B+,21,2,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,2,DIS,Civilization & the Environment,F,21,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,2,DIS,Civilization & the Environment,W,21,2,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,A,22,10,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,A-,22,3,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,B,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,B+,22,5,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,B-,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,C,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,3,DIS,Civilization & the Environment,C+,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,A,22,9,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,A-,22,3,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,B,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,B+,22,5,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,B-,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,D+,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,S,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,4,DIS,Civilization & the Environment,W,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,A,22,8,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,A-,22,4,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,B,22,2,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,B+,22,3,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,B-,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,C,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,C+,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
Fall 2023,UMNTC,UMNTC,HIST,1011W,5,DIS,Civilization & the Environment,C-,22,1,PI,"Casale,Giancarlo",Associate Professor,FA,casale
