TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1263,UMNTC,UMNTC,ENGL,3047,001,Cinema and the City,A-,1,Siobhan Craig,craig026,ENGL 3047
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,A,17,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,A-,6,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,B+,2,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,C,1,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,D+,1,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,S,1,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNTC,UMNTC,ENGL,3061,001,Literature and Music,W,2,Tosin Gbogi,gbogi001,ENGL 3061
1263,UMNDL,UMNDL,ENGL,3116,001,Advanced Writing of Fiction,A,10,Ari Feld,afeld,ENGL 3116
1263,UMNDL,UMNDL,ENGL,3116,001,Advanced Writing of Fiction,A-,1,Ari Feld,afeld,ENGL 3116
1263,UMNDL,UMNDL,ENGL,3116,001,Advanced Writing of Fiction,B,2,Ari Feld,afeld,ENGL 3116
1263,UMNDL,UMNDL,ENGL,3116,001,Advanced Writing of Fiction,B-,2,Ari Feld,afeld,ENGL 3116
1263,UMNDL,UMNDL,ENGL,3116,001,Advanced Writing of Fiction,C+,1,Ari Feld,afeld,ENGL 3116
1263,UMNTC,UMNTC,ENGL,3132,001,Between Heaven and Hell,A,11,Rebecca Krug,krugx001,ENGL 3132
1263,UMNTC,UMNTC,ENGL,3132,001,Between Heaven and Hell,A-,8,Rebecca Krug,krugx001,ENGL 3132
1263,UMNTC,UMNTC,ENGL,3132,001,Between Heaven and Hell,B+,4,Rebecca Krug,krugx001,ENGL 3132
1263,UMNTC,UMNTC,ENGL,3132,001,Between Heaven and Hell,C-,1,Rebecca Krug,krugx001,ENGL 3132
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,A,18,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,A-,2,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,B,3,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,B+,1,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,B-,1,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,F,2,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,001,Romantic Literature,W,2,Brian Goldberg,goldb016,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,A,14,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,A-,6,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,B,4,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,B+,2,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,B-,1,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,S,1,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3151,002,Romantic Literature,W,1,Andrew Elfenbein,elfen001,ENGL 3151
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,A,4,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,A-,4,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,B,5,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,B+,1,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,B-,3,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,C,2,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,C+,2,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,D,2,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,F,1,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,S,1,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3183,001,Living Poets,W,1,Janna Knittel,knittel,ENGL 3183
1263,UMNTC,UMNTC,ENGL,3212,001,Am Poetry from 1900,A,9,Douglas Kearney,dkearney,ENGL 3212
1263,UMNTC,UMNTC,ENGL,3212,001,Am Poetry from 1900,B+,1,Douglas Kearney,dkearney,ENGL 3212
1263,UMNTC,UMNTC,ENGL,3212,001,Am Poetry from 1900,C-,1,Douglas Kearney,dkearney,ENGL 3212
1263,UMNTC,UMNTC,ENGL,3212,001,Am Poetry from 1900,S,1,Douglas Kearney,dkearney,ENGL 3212
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,A,5,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,A-,3,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,B+,1,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,B-,1,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,C+,1,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,C-,1,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,F,2,Megan Finch,finch128,ENGL 3222
1263,UMNTC,UMNTC,ENGL,3222,001,American Novel from 1900,W,3,Megan Finch,finch128,ENGL 3222
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,A,3,Paul Cannan,pcannan,ENGL 3223
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,A-,1,Paul Cannan,pcannan,ENGL 3223
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,B,2,Paul Cannan,pcannan,ENGL 3223
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,B+,6,Paul Cannan,pcannan,ENGL 3223
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,B-,2,Paul Cannan,pcannan,ENGL 3223
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,C,1,Paul Cannan,pcannan,ENGL 3223
1263,UMNDL,UMNDL,ENGL,3223,001,Shakespeare,C+,3,Paul Cannan,pcannan,ENGL 3223
1263,UMNTC,UMNTC,ENGL,3331,001,LGBTQ Literature: Then and Now,A,18,Nyla Numan,,ENGL 3331
1263,UMNTC,UMNTC,ENGL,3331,001,LGBTQ Literature: Then and Now,A-,3,Nyla Numan,,ENGL 3331
1263,UMNTC,UMNTC,ENGL,3331,001,LGBTQ Literature: Then and Now,B,1,Nyla Numan,,ENGL 3331
1263,UMNTC,UMNTC,ENGL,3331,001,LGBTQ Literature: Then and Now,B+,4,Nyla Numan,,ENGL 3331
1263,UMNTC,UMNTC,ENGL,3331,001,LGBTQ Literature: Then and Now,C-,1,Nyla Numan,,ENGL 3331
1263,UMNTC,UMNTC,ENGL,3331,001,LGBTQ Literature: Then and Now,F,1,Nyla Numan,,ENGL 3331
1263,UMNTC,UMNTC,ENGL,3332,001,Afrofuturism/Afropessimism,A,5,Megan Finch,finch128,ENGL 3332
1263,UMNTC,UMNTC,ENGL,3332,001,Afrofuturism/Afropessimism,A-,3,Megan Finch,finch128,ENGL 3332
1263,UMNTC,UMNTC,ENGL,3332,001,Afrofuturism/Afropessimism,C+,2,Megan Finch,finch128,ENGL 3332
1263,UMNTC,UMNTC,ENGL,3332,001,Afrofuturism/Afropessimism,C-,1,Megan Finch,finch128,ENGL 3332
1263,UMNTC,UMNTC,ENGL,3332,001,Afrofuturism/Afropessimism,F,2,Megan Finch,finch128,ENGL 3332
1263,UMNTC,UMNTC,ENGL,3332,001,Afrofuturism/Afropessimism,W,2,Megan Finch,finch128,ENGL 3332
1263,UMNDL,UMNDL,ENGL,3411,001,Modern Short Story,A,8,John Schwetman,jschwetm,ENGL 3411
1263,UMNDL,UMNDL,ENGL,3411,001,Modern Short Story,A-,4,John Schwetman,jschwetm,ENGL 3411
1263,UMNDL,UMNDL,ENGL,3411,001,Modern Short Story,B,2,John Schwetman,jschwetm,ENGL 3411
1263,UMNDL,UMNDL,ENGL,3411,001,Modern Short Story,B+,3,John Schwetman,jschwetm,ENGL 3411
1263,UMNDL,UMNDL,ENGL,3411,001,Modern Short Story,B-,3,John Schwetman,jschwetm,ENGL 3411
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,A,13,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,A-,6,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,B,1,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,B+,4,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,B-,2,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,C-,2,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,S,1,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,001,Public Discourse,W,1,Daniel Philippon,danp,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,A,9,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,A-,7,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,B,2,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,B+,6,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,B-,4,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,C-,1,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3501,002,Public Discourse,W,1,Heather Holcombe,hholcomb,ENGL 3501
1263,UMNTC,UMNTC,ENGL,3506,001,Social Movements & Commnty Ed,A,13,Eric Daigre,daig0004,ENGL 3506
1263,UMNTC,UMNTC,ENGL,3506,001,Social Movements & Commnty Ed,A-,1,Eric Daigre,daig0004,ENGL 3506
1263,UMNTC,UMNTC,ENGL,3506,001,Social Movements & Commnty Ed,W,1,Eric Daigre,daig0004,ENGL 3506
1263,UMNTC,UMNTC,ENGL,3507W,001,Chicano Literature,A,8,Amelia Montes,monte466,ENGL 3507W
1263,UMNTC,UMNTC,ENGL,3507W,001,Chicano Literature,B+,2,Amelia Montes,monte466,ENGL 3507W
1263,UMNTC,UMNTC,ENGL,3507W,001,Chicano Literature,F,1,Amelia Montes,monte466,ENGL 3507W
1263,UMNTC,UMNTC,ENGL,3507W,001,Chicano Literature,W,1,Amelia Montes,monte466,ENGL 3507W
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,A,3,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,A-,6,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,B,2,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,B+,4,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,B-,2,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,C+,1,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,F,1,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3551,001,American Literature after 1914,W,1,John Schwetman,jschwetm,ENGL 3551
1263,UMNDL,UMNDL,ENGL,3584,001,Mapping Postcolonial Lit,A,4,Hilary Kowino,hkowino,ENGL 3584
1263,UMNDL,UMNDL,ENGL,3584,001,Mapping Postcolonial Lit,A-,3,Hilary Kowino,hkowino,ENGL 3584
1263,UMNDL,UMNDL,ENGL,3584,001,Mapping Postcolonial Lit,B,1,Hilary Kowino,hkowino,ENGL 3584
1263,UMNDL,UMNDL,ENGL,3584,001,Mapping Postcolonial Lit,B+,9,Hilary Kowino,hkowino,ENGL 3584
1263,UMNDL,UMNDL,ENGL,3584,001,Mapping Postcolonial Lit,C+,1,Hilary Kowino,hkowino,ENGL 3584
1263,UMNDL,UMNDL,ENGL,3661,001,Publishing the Middle Ages,A,18,Krista Twu,ktwu,ENGL 3661
1263,UMNDL,UMNDL,ENGL,3661,001,Publishing the Middle Ages,B,1,Krista Twu,ktwu,ENGL 3661
1263,UMNDL,UMNDL,ENGL,3661,001,Publishing the Middle Ages,F,1,Krista Twu,ktwu,ENGL 3661
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,A,13,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,A-,4,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,B,1,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,B+,2,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,B-,1,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,C-,1,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,001,Special Topics: English,W,1,Paula Derdiger,pderdige,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,002,Special Topics: English,A,13,Nusaiba Imady,,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,002,Special Topics: English,A-,3,Nusaiba Imady,,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,002,Special Topics: English,B,1,Nusaiba Imady,,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,002,Special Topics: English,B+,3,Nusaiba Imady,,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,002,Special Topics: English,D,1,Nusaiba Imady,,ENGL 3695
1263,UMNDL,UMNDL,ENGL,3695,002,Special Topics: English,W,1,Nusaiba Imady,,ENGL 3695
1263,UMNTC,UMNTC,ENGL,3704,001,Intro to Editing & Publishing,A,16,Heidi Czerwiec,czerw017,ENGL 3704
1263,UMNTC,UMNTC,ENGL,3704,001,Intro to Editing & Publishing,A-,4,Heidi Czerwiec,czerw017,ENGL 3704
1263,UMNTC,UMNTC,ENGL,3704,001,Intro to Editing & Publishing,B,2,Heidi Czerwiec,czerw017,ENGL 3704
1263,UMNTC,UMNTC,ENGL,3704,001,Intro to Editing & Publishing,B+,4,Heidi Czerwiec,czerw017,ENGL 3704
1263,UMNTC,UMNTC,ENGL,3704,001,Intro to Editing & Publishing,F,1,Heidi Czerwiec,czerw017,ENGL 3704
1263,UMNTC,UMNTC,ENGL,3704,001,Intro to Editing & Publishing,W,1,Heidi Czerwiec,czerw017,ENGL 3704
1263,UMNTC,UMNTC,ENGL,3714,001,The Business of Publishing,A,13,Chaun Webster,webs0087,ENGL 3714
1263,UMNTC,UMNTC,ENGL,3714,001,The Business of Publishing,B,2,Chaun Webster,webs0087,ENGL 3714
1263,UMNTC,UMNTC,ENGL,3714,001,The Business of Publishing,C,2,Chaun Webster,webs0087,ENGL 3714
1263,UMNTC,UMNTC,ENGL,3741,001,Literacy & Diversity,A,12,Eric Daigre,daig0004,ENGL 3741
1263,UMNTC,UMNTC,ENGL,3741,001,Literacy & Diversity,A-,1,Eric Daigre,daig0004,ENGL 3741
1263,UMNTC,UMNTC,ENGL,3741,001,Literacy & Diversity,B-,1,Eric Daigre,daig0004,ENGL 3741
1263,UMNTC,UMNTC,ENGL,3741,001,Literacy & Diversity,F,1,Eric Daigre,daig0004,ENGL 3741
1263,UMNTC,UMNTC,ENGL,3741,001,Literacy & Diversity,W,1,Eric Daigre,daig0004,ENGL 3741
1263,UMNTC,UMNTC,ENGL,3885W,002,Capstone Seminar in English,A,14,Rebecca Krug,krugx001,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,3885W,002,Capstone Seminar in English,B+,1,Rebecca Krug,krugx001,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,3885W,002,Capstone Seminar in English,W,1,Rebecca Krug,krugx001,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,3885W,003,Capstone Seminar in English,A,7,Beatrice Bradley,bradl629,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,3885W,003,Capstone Seminar in English,A-,2,Beatrice Bradley,bradl629,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,3885W,003,Capstone Seminar in English,B,1,Beatrice Bradley,bradl629,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,3885W,003,Capstone Seminar in English,F,1,Beatrice Bradley,bradl629,ENGL 3885W
1263,UMNTC,UMNTC,ENGL,4232,001,Amer Drama by Writers of Color,A,9,Josephine Lee,jolee,ENGL 4232
1263,UMNTC,UMNTC,ENGL,4232,001,Amer Drama by Writers of Color,A-,2,Josephine Lee,jolee,ENGL 4232
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,A,51,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,A-,4,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,B,2,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,B+,6,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,B-,2,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,C,3,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,C+,6,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,C-,1,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,D,2,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1210,001,Introduction to Engineering,F,3,Yunxing Su,suy,ENGR 1210
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,A,15,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,A-,4,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,B,4,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,B+,6,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,B-,1,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,C,1,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,F,4,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,002,Introduction to Solid Modeling,W,3,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,003,Introduction to Solid Modeling,A,21,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,003,Introduction to Solid Modeling,A-,4,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,003,Introduction to Solid Modeling,B,6,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,003,Introduction to Solid Modeling,B+,4,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,003,Introduction to Solid Modeling,B-,2,Danielle Werner,werner,ENGR 1222
1263,UMNDL,UMNDL,ENGR,1222,003,Introduction to Solid Modeling,W,2,Danielle Werner,werner,ENGR 1222
1263,UMNTC,UMNTC,ENGW,1101W,002,Intro Creative Writ,A,17,Gnesis Villar,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,002,Intro Creative Writ,A-,3,Gnesis Villar,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,002,Intro Creative Writ,B+,3,Gnesis Villar,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,002,Intro Creative Writ,B-,1,Gnesis Villar,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,002,Intro Creative Writ,S,1,Gnesis Villar,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,003,Intro Creative Writ,A,21,Fatima Elbadri,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,003,Intro Creative Writ,A-,4,Fatima Elbadri,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,003,Intro Creative Writ,B+,1,Fatima Elbadri,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,004,Intro Creative Writ,A,21,Eva Molina,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,004,Intro Creative Writ,A-,4,Eva Molina,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,004,Intro Creative Writ,B-,1,Eva Molina,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,006,Intro Creative Writ,A,22,Amna Chaudhry,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,006,Intro Creative Writ,B,4,Amna Chaudhry,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,006,Intro Creative Writ,C,1,Amna Chaudhry,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,008,Intro Creative Writ,A,21,Bryan Daly,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,008,Intro Creative Writ,A-,3,Bryan Daly,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,008,Intro Creative Writ,B+,1,Bryan Daly,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,008,Intro Creative Writ,S,1,Bryan Daly,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,A,19,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,A-,3,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,B+,1,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,B-,1,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,C-,1,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,D+,1,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,009,Intro Creative Writ,S,1,Shayne Tarquinio,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,010,Intro Creative Writ,A,22,Hannah Gregory,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,010,Intro Creative Writ,A-,2,Hannah Gregory,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,010,Intro Creative Writ,B,1,Hannah Gregory,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,010,Intro Creative Writ,B+,1,Hannah Gregory,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,A,16,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,A-,2,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,B-,1,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,C,1,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,C+,1,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,C-,2,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,F,1,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,011,Intro Creative Writ,S,2,Ciara Alfaro,alfar067,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,012,Intro Creative Writ,A,21,Anna Simonton,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,012,Intro Creative Writ,B,2,Anna Simonton,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,012,Intro Creative Writ,B-,1,Anna Simonton,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,012,Intro Creative Writ,S,2,Anna Simonton,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,013,Intro Creative Writ,A,25,Sadia Khatri,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,013,Intro Creative Writ,C-,1,Sadia Khatri,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,014,Intro Creative Writ,A,20,Isabel Zacharias,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,014,Intro Creative Writ,A-,1,Isabel Zacharias,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,014,Intro Creative Writ,B,3,Isabel Zacharias,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,014,Intro Creative Writ,B+,1,Isabel Zacharias,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,014,Intro Creative Writ,C,1,Isabel Zacharias,,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,015,Intro Creative Writ,A,6,Janna Knittel,knittel,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,015,Intro Creative Writ,A-,10,Janna Knittel,knittel,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,015,Intro Creative Writ,B,1,Janna Knittel,knittel,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,015,Intro Creative Writ,B+,3,Janna Knittel,knittel,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,015,Intro Creative Writ,C,1,Janna Knittel,knittel,ENGW 1101W
1263,UMNTC,UMNTC,ENGW,1101W,015,Intro Creative Writ,C+,1,Janna Knittel,knittel,ENGW 1101W
