CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,A-,8,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,B,2,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,B+,3,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,B-,2,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,C,1,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,D+,1,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4013,002,CAD of Biomechl/transport Devi,W,1,Paul Hattan,hatta003,1249,BMEN 4013
UMNTC,BMEN,4015,001,CAE of Biomech/Transport Devic,A,32,Ismail Guler,guler001,1249,BMEN 4015
UMNTC,BMEN,4015,001,CAE of Biomech/Transport Devic,W,1,Ismail Guler,guler001,1249,BMEN 4015
UMNTC,BMEN,4151,001,Phys Inspired Eng Solutions,A,17,Brian Herman,herman,1249,BMEN 4151
UMNTC,BMEN,4151,001,Phys Inspired Eng Solutions,A-,3,Brian Herman,herman,1249,BMEN 4151
UMNTC,BMEN,4151,001,Phys Inspired Eng Solutions,B,2,Brian Herman,herman,1249,BMEN 4151
UMNTC,BMEN,4151,001,Phys Inspired Eng Solutions,B+,1,Brian Herman,herman,1249,BMEN 4151
UMNTC,BMEN,5001,001,Advanced Biomaterials,A,6,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,A-,13,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,B,5,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,B+,7,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,B-,4,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,C,1,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,C+,1,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,C-,2,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5001,001,Advanced Biomaterials,W,1,Wei Shen,shenx104,1249,BMEN 5001
UMNTC,BMEN,5031,001,Eng Extracellular Matrices,A,1,Brenda Ogle,ogle,1249,BMEN 5031
UMNTC,BMEN,5031,001,Eng Extracellular Matrices,A-,6,Brenda Ogle,ogle,1249,BMEN 5031
UMNTC,BMEN,5031,001,Eng Extracellular Matrices,B,3,Brenda Ogle,ogle,1249,BMEN 5031
UMNTC,BMEN,5031,001,Eng Extracellular Matrices,B+,4,Brenda Ogle,ogle,1249,BMEN 5031
UMNTC,BMEN,5031,001,Eng Extracellular Matrices,B-,3,Brenda Ogle,ogle,1249,BMEN 5031
UMNTC,BMEN,5031,001,Eng Extracellular Matrices,C+,2,Brenda Ogle,ogle,1249,BMEN 5031
UMNTC,BMEN,5351,001,Cell Engineering,A,4,David Odde,oddex002,1249,BMEN 5351
UMNTC,BMEN,5351,001,Cell Engineering,A-,22,David Odde,oddex002,1249,BMEN 5351
UMNTC,BMEN,5351,001,Cell Engineering,B,15,David Odde,oddex002,1249,BMEN 5351
UMNTC,BMEN,5351,001,Cell Engineering,B+,31,David Odde,oddex002,1249,BMEN 5351
UMNTC,BMEN,5351,001,Cell Engineering,B-,1,David Odde,oddex002,1249,BMEN 5351
UMNTC,BMEN,5401,001,Biomedical Imaging,A,25,Alexander Opitz,aopitz,1249,BMEN 5401
UMNTC,BMEN,5401,001,Biomedical Imaging,A-,4,Alexander Opitz,aopitz,1249,BMEN 5401
UMNTC,BMEN,5401,001,Biomedical Imaging,B+,1,Alexander Opitz,aopitz,1249,BMEN 5401
UMNTC,BMEN,5401,001,Biomedical Imaging,B-,1,Alexander Opitz,aopitz,1249,BMEN 5401
UMNTC,BMEN,5411,001,Neural Engineering,A,34,Seth Koenig,koeni117,1249,BMEN 5411
UMNTC,BMEN,5411,001,Neural Engineering,A-,7,Seth Koenig,koeni117,1249,BMEN 5411
UMNTC,BMEN,5411,001,Neural Engineering,B,5,Seth Koenig,koeni117,1249,BMEN 5411
UMNTC,BMEN,5411,001,Neural Engineering,B+,5,Seth Koenig,koeni117,1249,BMEN 5411
UMNTC,BMEN,5411,001,Neural Engineering,C+,1,Seth Koenig,koeni117,1249,BMEN 5411
UMNTC,BMEN,5411,001,Neural Engineering,W,1,Seth Koenig,koeni117,1249,BMEN 5411
UMNTC,BMEN,5701,001,Cancer Bioengineering,A,35,Paolo Provenzano,pprovenz,1249,BMEN 5701
UMNTC,BMEN,5701,001,Cancer Bioengineering,A-,22,Paolo Provenzano,pprovenz,1249,BMEN 5701
UMNTC,BMEN,5701,001,Cancer Bioengineering,B,1,Paolo Provenzano,pprovenz,1249,BMEN 5701
UMNTC,BMEN,5701,001,Cancer Bioengineering,B+,1,Paolo Provenzano,pprovenz,1249,BMEN 5701
UMNTC,BMEN,5701,001,Cancer Bioengineering,W,1,Paolo Provenzano,pprovenz,1249,BMEN 5701
UMNTC,BMEN,5910,001,Spec Top BME,A,55,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,001,Spec Top BME,A-,5,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,001,Spec Top BME,B,2,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,001,Spec Top BME,B+,3,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,883,Spec Top BME,A,7,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,883,Spec Top BME,B,1,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,883,Spec Top BME,F,1,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,5910,883,Spec Top BME,W,1,Matthew Johnson,john5101,1249,BMEN 5910
UMNTC,BMEN,8001,001,Polymeric Biomaterials,A,12,Chun Wang,wangx504,1249,BMEN 8001
UMNTC,BMEN,8001,001,Polymeric Biomaterials,A-,3,Chun Wang,wangx504,1249,BMEN 8001
UMNTC,BMEN,8601,001,BMEn Seminar,S,7,Wei Shen,shenx104,1249,BMEN 8601
UMNTC,BMEN,8601,001,BMEn Seminar,S,73,Wei Shen,shenx104,1249,BMEN 8601
UMNTC,BMEN,8601,883,BMEn Seminar,S,3,Wei Shen,shenx104,1249,BMEN 8601
UMNTC,BMEN,8601,883,BMEn Seminar,S,14,Wei Shen,shenx104,1249,BMEN 8601
UMNTC,BMEN,8611,001,Professional Skills/Ethics BME,A,16,Brian Herman,herman,1249,BMEN 8611
UMNTC,BMEN,8611,001,Professional Skills/Ethics BME,A-,5,Brian Herman,herman,1249,BMEN 8611
UMNTC,BMEN,8611,001,Professional Skills/Ethics BME,B,4,Brian Herman,herman,1249,BMEN 8611
UMNTC,BMEN,8611,001,Professional Skills/Ethics BME,B+,2,Brian Herman,herman,1249,BMEN 8611
UMNTC,BSE,2001,001,Intro to BSE,A,118,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,A-,12,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,B,6,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,B+,6,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,B-,1,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,C,5,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,C+,2,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,C-,6,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,D,2,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,F,6,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,2001,001,Intro to BSE,W,7,G. Narayanaraj,nara0030,1249,BSE 2001
UMNTC,BSE,3991,001,BSE Capstone,N,2,Katherine Klink,klink,1249,BSE 3991
UMNTC,BSE,3991,001,BSE Capstone,S,42,Katherine Klink,klink,1249,BSE 3991
UMNTC,BSE,3991,001,BSE Capstone,W,1,Katherine Klink,klink,1249,BSE 3991
UMNTC,BTHX,5325,001,Biomedical Ethics,A,22,Joel Wu,wuxx0179,1249,BTHX 5325
UMNTC,BTHX,5325,001,Biomedical Ethics,S,1,Joel Wu,wuxx0179,1249,BTHX 5325
UMNTC,CEGE,1101,001,"Intro to Civil, Env, & Geo-Eng",N,5,Michelle Anderson,and04707,1249,CEGE 1101
UMNTC,CEGE,1101,001,"Intro to Civil, Env, & Geo-Eng",S,52,Michelle Anderson,and04707,1249,CEGE 1101
UMNTC,CEGE,1501,002,Environmental Issues Solutions,A,16,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,002,Environmental Issues Solutions,A-,6,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,002,Environmental Issues Solutions,B,3,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,002,Environmental Issues Solutions,B+,8,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,002,Environmental Issues Solutions,C,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,002,Environmental Issues Solutions,C-,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,002,Environmental Issues Solutions,D,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,003,Environmental Issues Solutions,A,23,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,003,Environmental Issues Solutions,A-,6,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,003,Environmental Issues Solutions,B+,3,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,003,Environmental Issues Solutions,C+,2,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,003,Environmental Issues Solutions,D+,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,003,Environmental Issues Solutions,F,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,004,Environmental Issues Solutions,A,11,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,004,Environmental Issues Solutions,A-,3,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,004,Environmental Issues Solutions,B+,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,004,Environmental Issues Solutions,B-,2,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,004,Environmental Issues Solutions,D,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,1501,004,Environmental Issues Solutions,W,1,Blake Gerold,gerol016,1249,CEGE 1501
UMNTC,CEGE,3101,001,Computer Applications I,A,13,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,A-,18,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,B,9,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,B+,6,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,B-,7,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,C,5,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,C+,2,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3101,001,Computer Applications I,W,1,Randal Barnes,barne003,1249,CEGE 3101
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,A,9,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,A-,2,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,B,3,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,B+,3,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,B-,2,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,C,1,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,C+,1,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,C-,3,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,D+,1,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,002,Uncertainty & Decision Analy,W,4,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,A,5,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,A-,4,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,B,6,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,B-,3,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,C,2,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,D,1,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,F,1,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3102,003,Uncertainty & Decision Analy,W,3,Michael Levin,mlevin,1249,CEGE 3102
UMNTC,CEGE,3103,001,Engrg Ethics and Prof Practice,A,46,Randal Barnes,barne003,1249,CEGE 3103
UMNTC,CEGE,3103,001,Engrg Ethics and Prof Practice,A-,4,Randal Barnes,barne003,1249,CEGE 3103
UMNTC,CEGE,3103,001,Engrg Ethics and Prof Practice,W,2,Randal Barnes,barne003,1249,CEGE 3103
UMNTC,CEGE,3201,003,Transportation Engineering,A,7,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,A-,3,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,B,2,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,B+,1,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,B-,1,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,C,2,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,C+,2,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,C-,2,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,D+,1,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,F,1,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3201,003,Transportation Engineering,W,1,Michael Levin,mlevin,1249,CEGE 3201
UMNTC,CEGE,3301,003,Soil Mechanics I,A,1,Emmanuel Detournay,detou001,1249,CEGE 3301
UMNTC,CEGE,3301,003,Soil Mechanics I,A-,1,Emmanuel Detournay,detou001,1249,CEGE 3301
UMNTC,CEGE,3301,003,Soil Mechanics I,B+,2,Emmanuel Detournay,detou001,1249,CEGE 3301
UMNTC,CEGE,3301,003,Soil Mechanics I,B-,1,Emmanuel Detournay,detou001,1249,CEGE 3301
UMNTC,CEGE,3301,003,Soil Mechanics I,C,3,Emmanuel Detournay,detou001,1249,CEGE 3301
UMNTC,CEGE,3301,003,Soil Mechanics I,C+,4,Emmanuel Detournay,detou001,1249,CEGE 3301
UMNTC,CEGE,3401,001,Linear Structural Analysis,A,9,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,A-,8,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,B,11,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,B+,2,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,B-,2,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,C,7,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,D+,2,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3401,001,Linear Structural Analysis,W,2,Jialiang Le,jle,1249,CEGE 3401
UMNTC,CEGE,3402,002,Civil Engineering Materials,A,3,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,002,Civil Engineering Materials,A-,5,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,002,Civil Engineering Materials,B,1,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,002,Civil Engineering Materials,B+,5,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,003,Civil Engineering Materials,A,6,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,003,Civil Engineering Materials,A-,6,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,003,Civil Engineering Materials,B,2,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3402,003,Civil Engineering Materials,B+,3,Mihai Marasteanu,maras002,1249,CEGE 3402
UMNTC,CEGE,3501,001,Environmental Engineering,A,7,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,A-,4,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,B,13,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,B+,4,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,B-,7,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,C,5,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,C+,3,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,C-,3,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,D,1,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,D+,3,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3501,001,Environmental Engineering,W,3,Bill Arnold,arnol032,1249,CEGE 3501
UMNTC,CEGE,3502,002,Fluid Mechanics,A,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,002,Fluid Mechanics,A-,6,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,002,Fluid Mechanics,B,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,002,Fluid Mechanics,B-,5,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,002,Fluid Mechanics,C,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,002,Fluid Mechanics,C+,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,002,Fluid Mechanics,C-,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,A-,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,B,2,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,B+,2,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,B-,2,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,C,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,C+,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,004,Fluid Mechanics,W,2,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,005,Fluid Mechanics,A,1,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,005,Fluid Mechanics,A-,3,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,005,Fluid Mechanics,B,3,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,005,Fluid Mechanics,B+,2,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,005,Fluid Mechanics,B-,3,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3502,005,Fluid Mechanics,C+,3,Judy Yang,judyyang,1249,CEGE 3502
UMNTC,CEGE,3541,002,Environmental Engineering Lab,A,3,Erin Surdo,surdo001,1249,CEGE 3541
UMNTC,CEGE,3541,002,Environmental Engineering Lab,A-,4,Erin Surdo,surdo001,1249,CEGE 3541
UMNTC,CEGE,3541,002,Environmental Engineering Lab,B+,1,Erin Surdo,surdo001,1249,CEGE 3541
UMNTC,CEGE,3541,002,Environmental Engineering Lab,B-,1,Erin Surdo,surdo001,1249,CEGE 3541
UMNTC,CEGE,3541,002,Environmental Engineering Lab,C+,2,Erin Surdo,surdo001,1249,CEGE 3541
UMNTC,CEGE,3541,002,Environmental Engineering Lab,D+,1,Erin Surdo,surdo001,1249,CEGE 3541
UMNTC,CEGE,4101W,001,Project Mgmt & Engrg Economics,A,12,Troy Androli,tandroli,1249,CEGE 4101W
UMNTC,CEGE,4101W,001,Project Mgmt & Engrg Economics,A-,9,Troy Androli,tandroli,1249,CEGE 4101W
UMNTC,CEGE,4102W,001,Capstone Design for CE,A,13,Merry Rendahl,renda003,1249,CEGE 4102W
UMNTC,CEGE,4102W,001,Capstone Design for CE,A-,4,Merry Rendahl,renda003,1249,CEGE 4102W
UMNTC,CEGE,4111,001,CADD & Coordinate Geometry,A,26,Ann Johnson,johns421,1249,CEGE 4111
UMNTC,CEGE,4111,001,CADD & Coordinate Geometry,B,1,Ann Johnson,johns421,1249,CEGE 4111
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,A,1,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,A-,4,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,B,2,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,B+,3,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,B-,5,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,C,1,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,C+,3,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4214,001,Infrastructure Systems Eng.,W,1,Alireza Khani,akhani,1249,CEGE 4214
UMNTC,CEGE,4253,001,"Pavement Design, Eng, & Mgmt",A,11,Mihai Marasteanu,maras002,1249,CEGE 4253
UMNTC,CEGE,4253,001,"Pavement Design, Eng, & Mgmt",A-,4,Mihai Marasteanu,maras002,1249,CEGE 4253
UMNTC,CEGE,4253,001,"Pavement Design, Eng, & Mgmt",B,1,Mihai Marasteanu,maras002,1249,CEGE 4253
UMNTC,CEGE,4253,001,"Pavement Design, Eng, & Mgmt",B+,1,Mihai Marasteanu,maras002,1249,CEGE 4253
UMNTC,CEGE,4351,001,Groundwater Mechanics,A,5,Otto Strack,strac001,1249,CEGE 4351
UMNTC,CEGE,4351,001,Groundwater Mechanics,A-,1,Otto Strack,strac001,1249,CEGE 4351
UMNTC,CEGE,4351,001,Groundwater Mechanics,B,3,Otto Strack,strac001,1249,CEGE 4351
UMNTC,CEGE,4351,001,Groundwater Mechanics,B+,1,Otto Strack,strac001,1249,CEGE 4351
UMNTC,CEGE,4351,001,Groundwater Mechanics,B-,1,Otto Strack,strac001,1249,CEGE 4351
UMNTC,CEGE,4351,001,Groundwater Mechanics,W,1,Otto Strack,strac001,1249,CEGE 4351
UMNTC,CEGE,4413,001,Steel Design II,A,7,Pedram Mortazavi,pmortaza,1249,CEGE 4413
UMNTC,CEGE,4413,001,Steel Design II,A-,2,Pedram Mortazavi,pmortaza,1249,CEGE 4413
UMNTC,CEGE,4413,001,Steel Design II,B+,3,Pedram Mortazavi,pmortaza,1249,CEGE 4413
UMNTC,CEGE,4417,001,Str Eng. Design of Wood Bldgs.,A,7,Ebrahim Shemshadian,shems003,1249,CEGE 4417
UMNTC,CEGE,4417,001,Str Eng. Design of Wood Bldgs.,A-,2,Ebrahim Shemshadian,shems003,1249,CEGE 4417
UMNTC,CEGE,4417,001,Str Eng. Design of Wood Bldgs.,B,1,Ebrahim Shemshadian,shems003,1249,CEGE 4417
UMNTC,CEGE,4417,001,Str Eng. Design of Wood Bldgs.,B-,1,Ebrahim Shemshadian,shems003,1249,CEGE 4417
UMNTC,CEGE,4417,001,Str Eng. Design of Wood Bldgs.,W,1,Ebrahim Shemshadian,shems003,1249,CEGE 4417
UMNTC,CEGE,4501,002,Hydrologic Design,A,2,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,002,Hydrologic Design,A-,8,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,002,Hydrologic Design,B,5,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,002,Hydrologic Design,B+,7,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,002,Hydrologic Design,B-,1,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,003,Hydrologic Design,A,3,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,003,Hydrologic Design,A-,3,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,003,Hydrologic Design,B,4,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,003,Hydrologic Design,B+,4,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4501,003,Hydrologic Design,B-,2,Ardeshir Ebtehaj,ebtehaj,1249,CEGE 4501
UMNTC,CEGE,4502,001,Water and Wastewater Treatment,A,4,Raymond Hozalski,hozal001,1249,CEGE 4502
UMNTC,CEGE,4502,001,Water and Wastewater Treatment,A-,1,Raymond Hozalski,hozal001,1249,CEGE 4502
UMNTC,CEGE,4502,001,Water and Wastewater Treatment,B,3,Raymond Hozalski,hozal001,1249,CEGE 4502
UMNTC,CEGE,4502,001,Water and Wastewater Treatment,B+,2,Raymond Hozalski,hozal001,1249,CEGE 4502
