DEEP_UND,STIM_INT,TECH_EFF,ACC_SUP,EFFORT,GRAD_STAND,RECC,RESP,FULL_NAME
5.6,5.2,5.6,5.6,5.8,5.6,5.6,10,BIOL 2001
5.44,5.11,5.44,5.22,5.56,5.56,5.33,9,BIOL 2001
5.67,5.33,5.5,5.78,6.0,5.89,5.67,9,BIOL 2001
5.45,5.17,5.2,5.1,4.93,5.16,5.04,108,BIOL 2003
5.27,4.84,5.13,4.79,4.78,4.88,4.81,68,BIOL 2003
5.51,5.26,5.43,5.18,4.89,5.11,5.09,76,BIOL 2003
5.04,4.76,4.83,4.44,4.39,4.98,4.37,54,BIOL 2003
5.24,4.98,5.13,5.05,5.08,5.14,5.05,282,BIOL 2004
5.28,4.97,5.18,5.21,5.0,5.15,5.04,166,BIOL 2004
5.16,4.81,5.11,5.03,4.88,4.94,4.84,237,BIOL 2004
5.34,4.99,5.2,5.16,5.07,5.2,5.05,151,BIOL 2004
5.59,5.29,5.44,5.39,5.31,5.53,5.42,60,BIOL 2005
5.6,5.21,5.54,5.54,5.21,5.67,5.46,61,BIOL 2005
5.54,5.15,5.29,5.36,4.27,5.33,4.86,79,BIOL 2005
5.57,5.32,5.44,5.52,4.9,5.53,5.22,82,BIOL 2005
6.0,6.0,6.0,6.0,6.0,6.0,6.0,5,BIOL 2007
5.5,5.5,5.5,5.5,5.25,5.75,5.5,4,BIOL 2007
5.61,5.42,5.2,5.22,4.86,5.31,5.41,74,BIOL 2012
5.81,5.88,5.58,5.75,5.48,5.73,5.75,48,BIOL 2012
5.62,5.48,5.55,5.46,4.82,5.45,5.38,65,BIOL 2012
5.78,5.58,5.55,5.64,4.88,5.66,5.37,67,BIOL 2012
5.06,4.82,4.58,4.85,4.79,4.79,4.7,34,BIOL 2022
5.62,5.38,5.38,5.36,5.24,5.43,5.33,43,BIOL 2022
5.14,4.9,5.07,4.86,4.83,4.86,4.62,29,BIOL 2022
5.36,5.12,5.23,5.29,5.12,5.39,5.22,42,BIOL 2022
4.76,4.29,4.53,4.18,4.29,3.65,4.06,17,BIOL 2100
5.65,5.87,5.3,5.74,5.26,4.35,5.61,23,BIOL 2100
6.0,5.9,6.0,5.9,6.0,6.0,5.9,10,BIOL 2301
6.0,5.83,5.83,5.67,5.83,6.0,6.0,6,BIOL 2301
5.67,5.33,5.67,6.0,5.33,5.67,5.67,3,BIOL 2301
6.0,6.0,6.0,6.0,6.0,6.0,6.0,3,BIOL 2301
4.4,4.07,5.03,4.48,5.12,5.55,4.13,146,BIOL 2905
4.07,3.83,4.84,4.06,5.06,5.37,3.73,102,BIOL 2905
4.39,3.99,5.07,4.44,4.97,5.48,3.95,109,BIOL 2906
3.62,3.33,4.67,3.69,5.03,5.42,3.35,100,BIOL 2906
5.04,4.39,5.0,4.79,5.39,5.32,4.74,28,BIOL 3001
4.06,3.59,4.39,4.0,5.11,5.5,3.12,19,BIOL 3001
5.32,4.85,4.7,4.95,5.1,5.35,4.95,20,BIOL 3002
5.33,4.83,5.17,5.22,5.17,5.39,5.0,18,BIOL 3002
3.75,3.5,4.5,3.5,3.75,4.0,3.5,4,BIOL 3015
4.13,3.27,4.0,2.93,2.8,3.87,2.73,15,BIOL 3015
4.92,4.5,4.79,4.81,4.91,4.66,4.68,107,BIOL 3020
5.27,4.8,5.15,5.1,5.11,5.16,5.06,124,BIOL 3020
4.56,3.83,4.41,4.1,3.93,4.03,3.6,58,BIOL 3020
5.23,4.89,5.34,5.28,5.15,5.3,5.0,65,BIOL 3020
5.63,5.63,5.25,5.13,5.0,5.5,5.63,8,BIOL 3051
5.71,5.71,4.86,5.71,5.29,5.0,5.71,7,BIOL 3209
5.67,5.67,3.33,5.67,5.0,5.67,5.33,3,BIOL 3209
5.77,5.62,4.36,5.31,5.31,4.85,5.38,13,BIOL 3209
6.0,6.0,4.8,5.8,5.8,5.2,6.0,5,BIOL 3209
5.25,4.98,5.05,4.92,4.68,5.26,5.05,111,BIOL 3211
5.39,5.11,4.88,4.95,4.84,5.37,5.14,57,BIOL 3211
5.67,5.42,5.83,5.75,5.08,5.5,5.67,12,BIOL 3211
4.78,4.34,4.09,4.27,3.9,4.98,4.19,118,BIOL 3211
5.01,4.49,4.01,4.35,3.89,4.96,4.26,142,BIOL 3211
5.8,5.0,5.2,4.6,3.4,5.2,5.0,5,BIOL 3272
5.17,4.5,5.08,4.83,5.08,5.42,5.5,12,BIOL 3272
4.0,3.56,4.33,3.78,2.67,3.67,3.0,9,BIOL 3272
5.52,5.08,5.4,5.28,5.56,5.36,5.48,25,BIOL 3272
5.0,4.83,5.33,5.0,5.67,5.17,5.17,6,BIOL 3302
5.4,5.4,5.6,5.4,5.6,6.0,5.8,5,BIOL 3302
5.71,5.43,5.29,5.57,5.57,5.86,5.71,7,BIOL 3302
6.0,6.0,5.75,5.75,6.0,6.0,5.75,4,BIOL 3302
5.5,5.5,6.0,5.5,5.5,5.5,6.0,2,BIOL 3303
5.8,5.8,5.8,5.4,5.4,5.8,5.6,5,BIOL 3303
5.8,5.7,5.5,5.7,5.8,5.8,5.7,10,BIOL 3503
5.44,4.89,5.11,4.78,4.67,5.11,4.78,9,BIOL 3503
3.0,3.0,5.0,3.5,5.5,5.5,2.5,2,BIOL 3610
5.67,5.83,5.67,5.5,5.5,5.67,6.0,6,BIOL 3700
5.4,4.9,5.2,5.1,5.2,5.1,5.1,10,BIOL 3700
6.0,6.0,6.0,6.0,6.0,5.0,6.0,1,BIOL 3905
5.11,4.63,5.05,4.84,4.65,5.08,4.75,113,BIOL 4003
5.58,5.26,5.5,5.35,5.29,5.43,5.38,106,BIOL 4003
5.19,4.9,5.05,4.5,4.43,4.95,4.62,21,BIOL 4003
5.08,4.67,4.99,4.54,4.36,5.14,4.49,107,BIOL 4003
5.64,5.64,5.45,5.9,5.36,5.09,5.73,11,BIOL 4003
5.6,5.29,5.5,5.27,5.21,5.19,5.36,107,BIOL 4003
4.7,4.11,4.55,4.5,4.41,4.7,4.0,66,BIOL 4004
5.35,4.92,5.27,5.06,5.16,5.06,5.09,90,BIOL 4004
5.13,4.75,4.88,5.0,4.88,4.88,5.0,8,BIOL 4004
4.94,4.28,5.0,4.63,4.79,5.07,4.31,67,BIOL 4004
5.43,4.88,5.17,4.97,4.98,5.29,4.96,123,BIOL 4004
5.5,5.29,5.0,5.14,5.57,5.57,5.29,7,BIOL 4121
5.71,5.86,5.14,5.57,5.71,5.71,5.86,7,BIOL 4121
6.0,5.86,6.0,6.0,5.86,6.0,6.0,7,BIOL 4590
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,BIOL 4994
5.5,5.5,5.5,5.5,5.5,5.5,6.0,2,BIOL 4994
,,,,5.0,5.0,5.0,1,BIOL 4994
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,BIOL 4994
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,BIOL 4994
4.0,4.33,4.33,4.33,2.33,3.0,2.67,3,BIOL 5272
5.6,5.6,5.8,5.6,5.2,5.8,5.4,5,BIOL 5272
4.4,4.2,3.6,4.0,3.4,4.8,3.6,5,BIOL 5272
5.46,5.08,5.15,5.31,3.85,4.85,5.0,13,BIOL 5272
5.86,5.57,5.57,5.86,5.0,5.86,5.71,7,BIOL 5701
6.0,5.67,5.33,5.0,4.67,5.67,5.67,3,BIOL 5701
5.43,4.86,5.0,5.57,5.43,5.43,5.57,7,BIOL 5701
5.0,5.0,4.0,4.25,5.0,3.75,4.25,4,BIOL 5950
5.0,5.0,5.5,5.5,5.5,5.5,5.5,2,BIOL 8100
5.5,5.5,5.0,6.0,6.0,5.5,5.5,2,BIOL 8100
5.79,4.64,5.0,4.79,4.43,5.57,4.93,14,BIOL 1001H
5.52,4.77,4.9,5.0,4.84,5.16,4.97,31,BIOL 1001H
4.73,4.53,4.33,4.2,4.33,5.13,4.07,15,BIOL 1009H
5.33,4.81,5.04,5.3,5.15,5.73,4.93,27,BIOL 1009H
5.24,4.65,4.86,5.05,5.03,5.19,4.84,37,BIOL 1951H
5.08,5.08,4.83,5.08,4.33,4.92,4.67,12,BIOL 1951H
4.85,4.3,4.75,4.75,4.5,4.7,3.89,20,BIOL 1951H
4.58,4.21,4.5,4.17,3.54,3.75,3.71,24,BIOL 1951H
5.31,5.15,5.31,4.69,4.85,4.92,5.08,13,BIOL 2003H
5.05,4.57,4.52,4.43,3.95,4.29,4.1,21,BIOL 2003H
5.46,5.31,5.31,5.23,5.15,5.31,5.08,13,BIOL 2003H
5.45,5.0,5.18,4.82,4.82,5.27,4.55,12,BIOL 2003H
5.3,5.31,5.35,5.3,5.52,5.37,5.32,27,BIOL 2960H
4.32,3.89,4.67,4.49,5.33,4.52,4.22,63,BIOL 2960H
5.0,4.89,5.0,5.22,5.56,5.83,5.17,18,BIOL 2960H
5.0,4.84,5.08,5.08,4.96,4.82,4.92,52,BIOL 3005W
5.18,4.74,4.98,4.94,5.15,5.23,4.88,67,BIOL 3005W
4.98,4.44,4.86,4.66,4.75,4.38,4.47,46,BIOL 3007W
5.05,4.52,4.88,4.59,4.45,4.44,4.51,133,BIOL 3007W
5.8,5.8,5.4,5.6,5.6,5.2,5.6,5,BIOL 3272H
5.67,5.5,5.83,5.5,4.83,5.67,5.67,6,BIOL 3272H
5.57,5.36,5.43,5.5,5.86,5.79,5.71,14,BIOL 3960H
5.6,5.33,5.6,5.5,5.8,5.7,5.7,10,BIOL 3960H
5.53,5.35,5.59,5.65,5.82,5.82,5.65,17,BIOL 3960H
5.0,4.75,5.0,5.0,5.63,5.5,5.25,8,BIOL 3960H
5.0,5.0,5.43,5.14,5.57,5.57,5.57,7,BIOL 4321W
5.56,5.56,5.75,5.63,5.69,5.6,5.94,16,BIOL 4321W
4.8,4.17,4.63,4.52,4.59,3.96,4.36,27,BIOL 4960H
4.58,4.17,4.47,4.16,3.95,4.32,3.56,20,BIOL 4960H
5.33,4.93,4.95,4.84,5.28,4.84,5.18,19,BIOL 4961H
5.69,5.43,5.25,5.4,4.81,4.81,5.31,16,BIOL 4961H
5.87,5.4,5.47,5.6,5.53,5.53,5.73,15,BLAW 3059
6.0,6.0,5.95,5.95,5.8,5.75,5.95,20,BLAW 3059
5.71,5.57,5.71,5.57,5.57,5.71,5.71,7,BLAW 3059
5.85,5.76,5.63,5.61,5.73,5.73,5.8,41,BLAW 3061
5.96,5.8,5.88,5.83,5.76,5.84,5.88,25,BLAW 3061
5.68,5.43,5.48,5.39,5.65,5.65,5.6,40,BLAW 3061
5.82,5.75,5.73,5.84,5.73,5.48,5.73,33,BLAW 3061
5.81,5.74,5.66,5.58,5.66,5.55,5.85,47,BLAW 3062
5.79,5.64,5.64,5.55,5.47,5.52,5.64,75,BLAW 3062
5.94,5.82,5.73,5.71,5.76,5.76,5.85,33,BLAW 3062
5.66,5.49,5.63,5.54,5.37,5.41,5.54,41,BLAW 3062
5.64,5.45,5.45,5.55,5.64,5.18,5.73,11,BLAW 6158
6.0,5.91,5.91,5.91,6.0,5.91,6.0,11,BLAW 6158
5.15,4.91,5.11,4.98,5.45,4.82,4.95,123,BMEN 1601
5.11,4.86,5.08,5.08,5.18,4.8,4.94,81,BMEN 1601
5.38,5.36,5.48,5.26,5.67,5.55,5.44,42,BMEN 1602
4.87,4.73,4.73,4.74,5.2,4.93,4.51,40,BMEN 1602
3.89,3.47,3.92,3.47,3.08,3.32,3.19,38,BMEN 2101
4.87,4.33,4.63,4.45,3.62,3.56,3.97,39,BMEN 2101
5.35,5.35,5.53,5.65,5.71,5.29,5.71,17,BMEN 2151
5.67,5.67,5.47,5.73,5.8,5.47,5.73,15,BMEN 2151
5.62,5.65,5.6,5.58,5.28,5.42,5.65,43,BMEN 2401
5.31,4.95,5.26,5.12,4.6,4.88,5.07,46,BMEN 2401
4.48,4.2,4.29,4.32,4.04,3.77,3.85,61,BMEN 2501
5.03,4.75,4.66,4.8,4.55,4.1,4.42,71,BMEN 2501
5.19,4.71,4.88,4.83,4.35,5.25,4.96,52,BMEN 3011
5.1,4.58,3.87,4.83,4.77,5.2,4.83,50,BMEN 3011
4.78,4.47,4.47,4.37,4.08,4.68,4.47,38,BMEN 3015
5.36,4.76,3.52,5.08,4.68,4.6,4.76,25,BMEN 3015
5.65,5.22,5.56,5.38,5.45,5.61,5.46,49,BMEN 3111
5.6,5.2,5.1,5.43,5.07,5.43,5.23,30,BMEN 3111
5.63,5.88,5.63,5.5,5.5,5.38,5.75,8,BMEN 3151
5.8,5.82,5.55,5.91,5.82,5.27,6.0,11,BMEN 3151
4.79,4.05,4.4,4.55,4.71,4.95,4.44,43,BMEN 3211
4.83,4.29,3.76,4.71,4.48,4.35,4.48,44,BMEN 3211
4.68,3.89,3.97,4.14,4.11,4.68,4.03,38,BMEN 3215
4.95,4.67,4.52,4.71,4.43,4.14,4.57,22,BMEN 3215
4.38,4.07,4.05,4.15,4.9,4.57,4.15,42,BMEN 3311
4.77,4.23,4.52,4.62,5.48,5.19,4.54,26,BMEN 3311
5.67,5.36,5.49,5.48,4.6,5.51,5.25,45,BMEN 3411
5.04,4.81,5.36,4.88,3.85,4.5,4.5,26,BMEN 3411
5.1,5.0,5.1,5.1,5.3,4.9,5.1,10,BMEN 3601
5.5,5.25,5.63,4.88,5.75,5.5,5.13,8,BMEN 3601
5.6,5.3,5.6,5.6,5.7,5.6,5.7,10,BMEN 4011
5.0,4.56,5.11,5.22,5.44,5.11,5.11,9,BMEN 4011
5.64,5.64,5.55,5.64,5.64,5.27,5.64,11,BMEN 4013
5.76,5.65,5.59,5.59,5.53,5.53,5.65,17,BMEN 4013
5.88,5.88,6.0,6.0,5.75,6.0,6.0,8,BMEN 4015
5.33,5.17,5.33,5.5,5.17,5.25,5.5,12,BMEN 4015
5.22,4.87,4.77,4.74,4.83,4.87,4.82,23,BMEN 5001
5.14,4.87,4.79,4.8,4.4,4.47,4.53,15,BMEN 5001
5.9,5.6,5.67,5.8,5.7,5.5,5.6,10,BMEN 5031
5.44,4.94,5.07,4.88,4.5,5.0,4.75,16,BMEN 5041
4.91,4.48,4.62,4.26,4.35,4.43,4.26,23,BMEN 5041
5.09,4.91,4.36,4.64,4.73,4.36,4.27,11,BMEN 5101
3.75,3.25,3.75,3.25,2.5,2.5,2.25,4,BMEN 5101
3.8,2.8,4.2,3.8,2.8,3.6,2.8,5,BMEN 5111
4.33,3.67,4.67,5.0,3.33,4.33,4.0,3,BMEN 5111
5.29,4.66,5.12,5.11,5.43,5.11,5.11,35,BMEN 5151
5.2,4.87,4.87,4.93,5.4,4.53,5.13,15,BMEN 5151
5.5,5.5,5.71,5.64,5.57,5.71,5.64,14,BMEN 5201
5.64,5.3,5.61,5.52,5.39,5.35,5.61,23,BMEN 5201
5.14,4.14,5.14,5.0,4.0,4.86,4.14,7,BMEN 5311
5.11,4.89,4.78,4.67,3.44,4.0,3.89,9,BMEN 5311
5.83,5.33,6.0,5.83,5.83,6.0,6.0,6,BMEN 5321
5.45,5.45,5.55,5.91,5.64,5.55,5.91,11,BMEN 5321
4.95,4.77,5.32,4.41,5.14,4.33,4.68,22,BMEN 5351
5.28,5.08,5.31,5.19,4.58,5.12,4.88,26,BMEN 5351
5.44,5.17,5.5,5.61,5.67,5.22,5.56,18,BMEN 5361
5.76,5.7,5.55,5.71,5.29,5.24,5.67,21,BMEN 5361
5.62,5.38,5.46,5.62,5.69,5.77,5.69,13,BMEN 5401
5.33,5.42,5.45,5.55,5.67,5.5,5.42,12,BMEN 5401
5.0,5.0,4.87,5.0,4.93,5.4,4.87,15,BMEN 5411
4.93,5.2,4.67,4.93,4.13,4.53,4.67,15,BMEN 5411
5.75,5.75,5.5,5.75,5.38,5.75,5.5,8,BMEN 5412
5.89,5.67,5.56,5.5,5.11,5.56,5.44,9,BMEN 5412
5.22,5.0,5.56,5.22,5.78,5.44,5.44,9,BMEN 5413
5.33,6.0,5.0,5.33,5.67,5.67,5.67,3,BMEN 5413
5.5,5.5,5.38,5.5,5.5,4.88,5.38,8,BMEN 5421
5.46,5.31,5.17,5.25,5.23,5.0,5.0,13,BMEN 5421
5.17,4.67,5.17,4.8,5.0,5.67,4.83,6,BMEN 5501
5.25,4.75,5.0,4.75,5.25,4.5,5.25,4,BMEN 5501
5.52,5.31,5.38,5.36,5.76,5.72,5.55,29,BMEN 5601
5.0,5.1,4.9,5.05,5.6,4.85,5.05,21,BMEN 5601
5.74,5.53,5.32,5.42,5.47,5.53,5.47,20,BMEN 5701
5.83,5.67,5.4,5.5,5.5,5.83,5.67,6,BMEN 8001
5.57,5.71,5.5,5.43,5.57,5.86,5.86,7,BMEN 8041
5.72,5.4,5.76,5.68,5.48,5.68,5.72,25,BMEN 8101
5.14,4.86,4.86,4.86,4.0,5.43,4.57,7,BMEN 8101
5.29,5.57,5.57,5.29,5.43,5.29,5.43,7,BMEN 8151
5.71,5.71,5.83,5.71,5.71,4.71,5.71,7,BMEN 8201
5.17,4.17,4.0,4.5,4.33,4.83,4.0,6,BMEN 8201
5.0,5.4,5.0,5.0,4.8,4.6,4.8,5,BMEN 8381
6.0,6.0,6.0,6.0,5.67,4.67,6.0,3,BMEN 8401
5.0,5.0,5.33,5.5,5.67,5.17,5.5,6,BMEN 8401
5.33,6.0,5.0,5.67,5.0,3.0,6.0,4,BMEN 8402
5.6,4.75,5.4,5.4,5.4,5.2,5.6,5,BMEN 8402
5.67,6.0,5.67,5.67,6.0,6.0,6.0,3,BMEN 8411
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,BMEN 8411
4.17,4.33,4.67,4.67,5.67,4.0,3.67,6,BMEN 8421
4.5,5.0,4.0,4.0,5.0,3.0,4.5,2,BMEN 8431
5.67,5.33,5.67,5.67,4.0,4.0,5.0,3,BMEN 8431
5.6,5.0,5.0,5.6,5.8,5.4,5.0,5,BMEN 8501
5.33,5.0,5.0,5.0,5.0,5.0,5.33,3,BMEN 8501
5.83,5.5,5.67,5.5,5.17,5.67,5.83,6,BMEN 8502
5.75,5.75,5.38,5.5,5.5,5.75,5.75,8,BMEN 8511
5.0,4.0,4.0,5.0,5.0,4.0,4.0,1,BMEN 8511
5.33,5.22,5.57,5.4,5.78,5.79,5.63,25,BMEN 8601
4.63,4.62,5.3,4.5,5.39,5.2,4.61,21,BMEN 8601
5.1,4.7,5.4,5.0,5.2,4.1,4.33,10,BMEN 8611
3.2,2.7,2.78,3.1,4.2,3.3,2.4,10,BMEN 8611
4.11,3.84,4.19,3.95,4.66,4.32,4.12,46,BMEN 4001W
4.22,4.0,3.98,3.75,4.49,3.92,3.81,55,BMEN 4001W
4.13,3.83,4.31,3.97,4.83,4.28,4.32,30,BMEN 4002W
4.56,4.28,4.31,4.25,4.5,4.19,4.13,32,BMEN 4002W
5.08,4.84,4.89,4.77,5.31,5.15,4.79,40,BSE 2001
5.3,4.88,5.33,4.96,4.41,5.52,5.0,27,BSE 2001
4.49,4.24,5.11,4.39,3.97,4.79,4.16,38,BSE 2001
5.69,5.63,5.69,5.69,5.63,5.69,5.63,17,BSE 2001
5.6,5.33,5.64,5.6,5.68,5.56,5.79,25,BSE 3991
5.5,5.38,5.78,5.61,5.94,5.94,5.89,18,BSE 3991
5.43,5.36,5.74,5.35,5.52,5.52,5.43,23,BSE 3991
4.71,4.14,4.29,4.71,4.71,4.43,4.29,7,BSE 3361W
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,BTHX 5000
4.0,3.0,,4.0,3.0,1.0,2.0,1,BTHX 5000
5.83,5.83,5.83,5.83,5.83,5.83,5.83,6,BTHX 5000
5.6,5.6,5.4,5.6,5.4,5.8,5.6,5,BTHX 5100
5.8,5.6,5.4,5.6,5.6,5.8,5.8,5,BTHX 5110
5.13,5.44,5.22,5.33,5.33,5.11,5.44,9,BTHX 5325
5.75,5.83,5.67,5.5,5.5,4.92,5.75,12,BTHX 5325
5.75,5.75,5.75,5.75,6.0,6.0,5.75,4,BTHX 5520
4.0,4.0,4.0,4.0,5.0,5.0,4.0,1,BTHX 8520
4.0,4.0,5.0,4.0,5.0,3.0,3.5,2,BTHX 8610
5.35,5.19,5.5,5.31,5.04,5.38,5.42,26,CE 3101
5.5,5.0,5.71,5.43,5.14,5.43,5.14,14,CE 3101
5.73,5.38,5.62,5.65,5.32,5.51,5.59,37,CE 3101
5.55,4.82,5.82,5.55,5.09,5.18,5.18,11,CE 3101
4.64,4.16,4.33,4.48,4.76,5.0,4.03,33,CE 3102
5.52,5.24,5.56,5.6,5.52,5.68,5.56,25,CE 3102
4.57,3.93,4.29,4.33,4.43,4.83,4.04,47,CE 3102
5.69,5.25,5.69,5.69,5.56,5.69,5.53,32,CE 3102
5.71,5.57,5.57,5.71,5.57,5.29,5.71,7,CE 3111
5.62,5.33,5.62,5.54,5.54,5.54,5.69,13,CE 3111
5.71,5.57,5.86,5.57,5.71,5.29,5.57,7,CE 3111
5.86,5.86,5.86,5.86,5.71,5.71,5.71,7,CE 3111
5.22,5.22,5.11,5.22,5.0,5.22,5.11,9,CE 3201
5.74,5.68,5.57,5.53,5.72,5.62,5.7,47,CE 3201
4.29,4.0,3.82,4.0,4.53,4.65,3.82,17,CE 3201
5.21,4.66,4.83,4.86,4.38,5.14,4.59,29,CE 3201
4.8,3.73,5.07,4.73,4.2,4.8,4.13,15,CE 3301
5.0,4.68,4.79,5.07,4.97,5.06,4.93,31,CE 3301
4.24,4.02,4.04,4.07,3.85,4.63,3.65,47,CE 3301
5.64,5.4,5.6,5.68,5.68,5.64,5.52,25,CE 3301
4.67,4.22,3.67,4.11,4.44,4.11,4.0,9,CE 3401
4.25,3.75,3.25,3.5,3.75,2.5,4.0,4,CE 3401
4.71,4.17,3.33,4.25,3.71,3.63,3.67,24,CE 3401
6.0,5.75,5.75,6.0,6.0,5.75,6.0,4,CE 3401
5.06,4.0,4.0,4.63,4.88,5.0,4.38,16,CE 3402
5.36,4.93,5.19,5.21,5.18,5.39,5.29,28,CE 3402
5.33,4.83,4.98,5.19,5.14,5.0,5.07,42,CE 3402
5.32,4.97,5.06,5.24,4.91,5.0,5.06,34,CE 3402
5.44,5.44,5.11,5.22,5.33,5.11,5.33,9,CE 3501
5.38,4.95,4.9,4.76,5.0,4.9,4.9,21,CE 3501
5.5,5.42,5.42,5.31,5.08,5.35,5.27,26,CE 3501
5.27,4.64,5.38,5.14,4.86,5.45,5.0,22,CE 3501
5.03,4.61,5.11,4.92,4.97,5.24,5.08,38,CE 3502
5.45,5.09,5.18,5.4,5.18,5.55,5.18,11,CE 3502
5.46,4.98,5.46,5.43,4.77,5.52,5.27,82,CE 3502
5.0,4.08,4.48,4.5,4.42,4.83,4.18,24,CE 3502
6.0,5.0,6.0,6.0,6.0,5.0,5.0,1,CE 4121
6.0,5.75,5.75,5.75,5.75,4.25,5.5,4,CE 4121
5.63,5.5,5.38,5.75,5.38,5.5,5.75,8,CE 4201
5.62,5.46,5.17,5.54,5.46,5.08,5.46,13,CE 4201
5.43,5.14,4.29,4.71,4.86,4.14,4.86,7,CE 4211
5.85,5.77,5.85,5.85,5.85,5.92,5.92,13,CE 4211
5.55,5.18,5.45,5.55,5.45,5.45,5.36,11,CE 4301
5.47,5.07,5.4,5.27,5.0,5.13,5.13,15,CE 4301
5.72,5.35,5.52,5.59,5.33,5.41,5.48,28,CE 4301
4.28,4.07,4.36,4.31,4.79,4.31,3.69,29,CE 4301
5.5,5.5,5.67,5.67,5.0,5.67,5.67,6,CE 4401
5.82,5.29,5.76,5.76,5.53,5.47,5.47,17,CE 4401
5.15,4.92,5.15,5.15,4.46,5.23,5.0,13,CE 4401
5.51,5.18,5.48,5.44,4.98,5.33,5.34,57,CE 4401
4.83,4.83,4.67,4.67,5.17,4.5,4.5,6,CE 4411
5.25,4.75,5.0,5.25,5.25,5.25,5.0,4,CE 4411
5.2,5.0,4.6,5.4,4.4,5.2,4.8,5,CE 4412
5.83,5.67,5.67,5.67,5.33,5.5,5.67,6,CE 4412
5.29,4.43,4.93,4.71,4.64,5.0,4.57,17,CE 4501
4.73,4.38,4.18,3.78,3.0,4.25,3.85,40,CE 4501
4.54,3.75,4.52,4.5,4.46,4.92,4.08,25,CE 4501
5.0,4.32,4.67,4.74,4.29,5.07,4.5,42,CE 4501
5.19,4.5,4.8,5.25,5.5,5.25,5.19,16,CE 4502
5.79,5.54,5.43,5.57,5.64,5.57,5.57,28,CE 4502
4.68,3.95,4.26,4.21,4.11,3.68,3.79,19,CE 4502
5.35,4.89,4.77,5.09,4.85,5.22,4.93,46,CE 4502
5.33,5.0,4.44,4.89,3.78,4.44,4.67,9,CE 4511
4.8,4.73,4.67,4.67,4.4,4.33,4.67,15,CE 4561
4.71,4.36,4.86,4.5,4.31,4.21,4.43,14,CE 4561
5.36,5.09,5.18,5.09,4.82,4.91,5.27,11,CE 5180
5.4,5.0,5.2,5.2,5.2,4.8,5.0,5,CE 5180
5.14,4.57,5.14,4.43,5.71,5.43,5.14,7,CE 5180
6.0,6.0,5.0,5.0,5.0,5.0,6.0,1,CE 8341
4.71,3.71,4.0,4.14,4.86,4.14,4.14,7,CE 8401
5.67,5.67,5.5,6.0,5.67,5.67,5.67,3,CE 8401
5.0,4.5,5.0,5.0,5.0,5.0,4.5,2,CE 8422
5.0,4.88,5.25,5.25,4.0,4.43,4.88,8,CE 8504
5.0,3.8,5.0,4.4,3.2,5.2,4.2,5,CE 8504
5.8,5.4,5.2,5.2,5.4,5.4,5.4,5,CE 8505
6.0,6.0,4.5,5.5,6.0,4.5,5.5,2,CE 8505
5.25,5.0,5.5,5.5,5.0,5.5,5.0,4,CE 8511
4.5,3.33,5.0,4.17,5.0,4.17,3.67,6,CE 4101W
5.68,5.43,5.75,5.57,5.68,5.5,5.71,28,CE 4101W
4.5,4.13,4.5,4.25,5.0,4.88,4.13,16,CE 4101W
5.79,5.43,5.85,5.82,5.89,5.82,5.79,28,CE 4101W
5.33,5.0,4.33,4.33,5.67,3.0,5.5,3,CE 4102W
5.0,4.91,4.18,4.82,4.91,4.36,4.64,11,CE 4102W
4.14,4.38,3.5,3.88,4.63,4.5,4.57,8,CE 4102W
4.36,4.64,3.91,4.55,5.09,4.09,4.55,11,CE 4102W
5.46,5.41,5.56,5.57,5.71,5.71,5.57,28,CEGE 1101
5.67,5.67,5.67,5.33,5.67,5.67,5.67,3,CEGE 1101
5.62,5.47,5.47,5.56,5.65,5.68,5.53,35,CEGE 1101
5.82,5.91,5.73,5.73,5.82,6.0,5.91,11,CEGE 1101
5.13,4.88,4.98,4.92,4.92,5.17,5.02,61,CEGE 1501
5.3,4.98,4.98,5.02,5.29,5.2,5.2,55,CEGE 1501
5.37,5.08,5.07,5.14,5.09,5.08,5.16,98,CEGE 1501
5.29,5.23,5.37,5.29,5.32,5.41,5.54,43,CEGE 1501
5.38,5.08,4.85,5.15,5.31,4.54,5.23,13,CEGE 3103
5.61,5.28,5.39,5.61,5.78,5.83,5.56,18,CEGE 3103
5.76,5.41,5.7,5.54,5.76,5.62,5.68,37,CEGE 3103
5.53,5.2,5.2,5.4,5.93,5.53,5.4,15,CEGE 3103
5.57,5.57,5.71,5.71,5.71,5.71,5.71,7,CEGE 3202
6.0,5.86,6.0,6.0,6.0,5.86,6.0,7,CEGE 3202
5.6,5.33,5.6,5.53,5.73,5.47,5.47,15,CEGE 3202
5.33,5.33,5.0,5.0,5.67,5.67,5.33,3,CEGE 3202
5.39,5.22,5.35,5.17,5.06,5.0,5.28,18,CEGE 3541
5.31,4.62,5.55,5.31,5.0,4.23,4.77,13,CEGE 3541
5.33,5.33,6.0,5.67,5.33,4.67,5.33,3,CEGE 4011
5.23,4.85,5.25,5.15,5.0,5.38,4.77,13,CEGE 4011
5.53,5.53,5.53,5.59,5.59,5.53,5.65,17,CEGE 4011
